%eval_id interface l_cw           l_dh           l_ibh          l_se           e_kd           Qp             Tp             Bw             Bd             Tc             Bwbc           Bwac           Bdbc           Bdac           
140      bat        1.65           1.32           0.378          0.775          21             2.61           2772           9.571          1.32           1008           1.228          1.271          0.884          1.32           
141      bat        1.72           1.32           0.378          0.775          21             2.61           2772           9.641          1.32           1044           1.265          7.541          0.878          1.32           
142      bat        1.79           1.32           0.378          0.775          21             2.61           2772           9.711          1.32           1008           1.228          7.608          0.908          1.32           
143      bat        1.86           1.32           0.378          0.775          21             2.62           2772           9.781          1.32           1080           1.308          1.35           1.32           1.32           
144      bat        1.93           1.32           0.378          0.775          21             2.62           2736           9.851          1.32           1080           1.305          1.344          1.32           1.32           
145      bat        1.58           1.08           0.394          0.775          21             2.62           2772           8.059          1.079          612            0.722          0.771          0.68           1.049          
146      bat        1.65           1.08           0.394          0.775          21             2.61           2700           8.129          1.079          540            0.668          0.689          0.668          0.677          
147      bat        1.72           1.08           0.394          0.775          21             2.61           2772           8.199          1.079          576            0.686          0.728          0.671          1.03           
148      bat        1.79           1.08           0.394          0.775          21             2.62           2772           8.269          1.079          612            0.719          0.765          0.674          1.045          
149      bat        1.86           1.08           0.394          0.775          21             2.62           2772           8.339          1.079          576            0.686          0.728          0.671          1.03           
150      bat        1.93           1.08           0.394          0.775          21             2.61           2772           8.409          1.079          612            0.71           0.753          0.686          1.042          
151      bat        1.58           1.128          0.394          0.775          21             2.61           2736           8.348          1.128          648            0.777          0.826          0.722          1.128          
152      bat        1.65           1.128          0.394          0.775          21             2.61           2772           8.419          1.128          684            0.808          0.856          1.119          1.128          
153      bat        1.72           1.128          0.394          0.775          21             2.62           2772           8.489          1.128          684            0.802          0.85           0.732          1.128          
154      bat        1.79           1.128          0.394          0.775          21             2.62           2772           8.559          1.128          684            0.796          0.841          0.728          1.128          
155      bat        1.86           1.128          0.394          0.775          21             2.62           2736           8.629          1.128          684            0.802          0.85           0.735          1.128          
156      bat        1.93           1.128          0.394          0.775          21             2.61           2772           8.699          1.128          684            0.796          0.844          0.728          1.128          
157      bat        1.58           1.176          0.394          0.775          21             2.61           2700           8.635          1.176          756            0.899          0.945          0.747          1.176          
158      bat        1.65           1.176          0.394          0.775          21             2.61           2772           8.705          1.176          900            1.128          1.173          0.896          1.176          
159      bat        1.72           1.176          0.394          0.775          21             2.61           2772           8.775          1.176          900            1.125          1.167          0.893          1.176          
160      bat        1.79           1.176          0.394          0.775          21             2.62           2736           8.845          1.176          720            0.85           0.899          0.756          1.176          
161      bat        1.86           1.176          0.394          0.775          21             2.61           2772           8.915          1.176          720            0.844          0.893          0.756          1.176          
162      bat        1.93           1.176          0.394          0.775          21             2.62           2772           8.986          1.176          756            0.887          0.933          0.753          1.176          
163      bat        1.58           1.224          0.394          0.775          21             2.61           2772           8.925          1.224          972            1.198          1.241          0.884          1.224          
164      bat        1.65           1.224          0.394          0.775          21             2.61           2772           8.995          1.224          972            1.198          1.241          0.884          1.224          
165      bat        1.72           1.224          0.394          0.775          21             2.61           2772           9.065          1.224          936            1.155          1.201          0.887          1.224          
166      bat        1.79           1.224          0.394          0.775          21             2.61           2772           9.135          1.224          972            1.192          1.234          0.89           1.224          
167      bat        1.86           1.224          0.394          0.775          21             2.61           2772           9.205          1.224          1008           1.225          1.271          0.887          1.224          
168      bat        1.93           1.224          0.394          0.775          21             2.62           2772           9.275          1.224          828            0.957          1.003          0.753          1.224          
169      bat        1.58           1.272          0.394          0.775          21             2.61           2772           9.211          1.271          1008           1.225          1.271          0.887          1.271          
170      bat        1.65           1.272          0.394          0.775          21             2.61           2772           9.281          1.271          936            1.149          1.192          0.905          1.271          
171      bat        1.72           1.272          0.394          0.775          21             2.61           2700           9.351          1.271          936            1.146          1.192          0.902          1.271          
172      bat        1.79           1.272          0.394          0.775          21             2.61           2772           9.421          1.271          972            1.183          1.228          0.899          1.271          
173      bat        1.86           1.272          0.394          0.775          21             2.61           2772           9.491          1.271          1044           1.256          7.333          0.881          1.271          
174      bat        1.93           1.272          0.394          0.775          21             2.61           2772           9.562          1.271          936            1.143          1.186          0.902          1.271          
175      bat        1.58           1.32           0.394          0.775          21             2.61           2772           9.501          1.32           1044           1.256          7.34           0.881          1.32           
176      bat        1.65           1.32           0.394          0.775          21             2.61           2772           9.571          1.32           936            1.143          1.186          0.902          1.32           
177      bat        1.72           1.32           0.394          0.775          21             2.61           2772           9.641          1.32           972            1.18           1.222          0.896          1.32           
178      bat        1.79           1.32           0.394          0.775          21             2.61           2772           9.711          1.32           972            1.173          1.216          0.896          1.32           
179      bat        1.86           1.32           0.394          0.775          21             2.62           2772           9.781          1.32           1008           1.21           7.602          0.893          1.32           
180      bat        1.93           1.32           0.394          0.775          21             2.62           2772           9.851          1.32           1116           1.326          1.366          1.32           1.32           
181      bat        1.58           1.08           0.41           0.775          21             2.62           2772           8.059          1.079          576            0.68           0.722          0.655          1.009          
182      bat        1.65           1.08           0.41           0.775          21             2.62           2772           8.129          1.079          576            0.674          0.716          0.649          1.006          
183      bat        1.72           1.08           0.41           0.775          21             2.62           2700           8.199          1.079          612            0.71           0.753          0.664          1.027          
184      bat        1.79           1.08           0.41           0.775          21             2.62           2772           8.269          1.079          576            0.661          0.704          0.661          1.003          
185      bat        1.86           1.08           0.41           0.775          21             2.62           2772           8.339          1.08           576            0.655          0.701          0.655          1              
186      bat        1.93           1.08           0.41           0.775          21             2.62           2772           8.409          1.079          612            0.695          0.741          0.997          1.021          
187      bat        1.58           1.128          0.41           0.775          21             2.62           2772           8.348          1.128          648            0.753          0.799          0.704          1.097          
188      bat        1.65           1.128          0.41           0.775          21             2.62           2736           8.419          1.128          648            0.747          0.792          0.698          1.094          
189      bat        1.72           1.128          0.41           0.775          21             2.61           2772           8.489          1.128          648            0.753          0.799          0.707          1.097          
190      bat        1.79           1.128          0.41           0.775          21             2.62           2772           8.559          1.128          648            0.747          0.792          0.704          1.094          
191      bat        1.86           1.128          0.41           0.775          21             2.62           2772           8.629          1.128          684            0.786          0.832          0.719          1.116          
192      bat        1.93           1.128          0.41           0.775          21             2.62           2736           8.699          1.128          684            0.78           0.826          0.713          1.109          
193      bat        1.58           1.176          0.41           0.775          21             2.62           2772           8.635          1.176          684            0.808          0.853          0.747          1.173          
194      bat        1.65           1.176          0.41           0.775          21             2.61           2772           8.705          1.176          900            1.113          1.161          0.905          1.176          
195      bat        1.72           1.176          0.41           0.775          21             2.61           2772           8.775          1.176          900            1.113          1.155          0.902          1.176          
