l_cw l_dh l_ibh l_se e_kd Qp Tp Bw Bd Tc Bwbc Bwac Bdbc Bdac  
1.65 1.224 0.394 0.8438 21 2.61 2772 8.995 1.224 864 1.143 1.186 0.911 1.224 0.188634949347237 0.226276423179205
1.65 1.176 0.346 0.775 22.6 2.61 2772 8.705 1.176 756 0.969 1.015 0.707 1.176 0.205541201321267 0.226281084407372
1.65 1.272 0.394 0.9126 21 2.6 2808 9.281 1.271 864 1.186 1.228 0.887 1.271 0.186738853266948 0.226290018114798
1.65 1.272 0.33 0.947 22.6 2.6 2772 9.281 1.271 756 1.204 1.253 0.878 1.271 0.188835625787024 0.226290440336019
1.65 1.224 0.394 0.947 23.4 2.59 2808 8.995 1.224 756 1.18 1.228 0.887 1.224 0.189127048390071 0.22629377256956
1.79 1.224 0.41 0.8094 22.6 2.61 2772 9.135 1.224 900 1.18 1.225 0.908 1.224 0.187385527258683 0.22630263836761
1.58 1.224 0.33 0.9126 21 2.6 2772 8.925 1.224 756 1.146 1.189 0.875 1.224 0.191718206430146 0.226303711604166
1.65 1.272 0.394 0.8094 22.6 2.61 2772 9.281 1.271 936 1.225 1.271 0.89 1.271 0.186728331160675 0.226305136367337
1.72 1.272 0.378 0.8782 22.6 2.6 2772 9.351 1.271 828 1.17 1.216 0.89 1.271 0.187584133695059 0.226319607974458
1.65 1.32 0.378 0.8782 24.2 2.6 2772 9.571 1.32 864 1.244 1.292 0.872 1.32 0.186358553781035 0.226367283358004
1.86 1.272 0.33 0.8438 21 2.61 2772 9.491 1.271 936 1.247 1.289 0.881 1.271 0.186101840310142 0.226368040987051
1.79 1.224 0.33 0.775 22.6 2.61 2772 9.135 1.224 1008 1.323 1.369 0.841 1.224 0.188682568243788 0.226387817589572
1.93 1.224 0.41 0.8094 22.6 2.6 2772 9.275 1.224 936 1.213 1.259 0.899 1.224 0.186646467419176 0.226390188620195
1.93 1.224 0.41 0.8438 21.8 2.6 2700 9.275 1.224 900 1.18 1.222 0.92 1.224 0.188309100741172 0.226401604230996
1.65 1.32 0.362 0.8438 24.2 2.6 2772 9.571 1.32 900 1.271 1.317 0.847 1.32 0.187405918755894 0.226401842946867
1.86 1.176 0.33 0.775 22.6 2.61 2772 8.915 1.176 756 0.978 1.021 0.695 1.176 0.204605631646861 0.226405179828543
1.58 1.224 0.394 0.9126 23.4 2.6 2772 8.925 1.224 756 1.155 1.204 0.887 1.224 0.190969499884898 0.226406170620559
1.65 1.272 0.378 0.8782 21 2.6 2772 9.281 1.271 936 1.247 1.289 0.899 1.271 0.186289562899865 0.226407739646454
1.86 1.224 0.362 0.8094 21.8 2.61 2772 9.205 1.224 792 0.997 1.039 0.735 1.224 0.20064202207869 0.226438737439824
1.58 1.224 0.394 0.947 22.6 2.6 2772 8.925 1.224 756 1.161 1.21 0.893 1.224 0.190590525118554 0.226457400128756
1.72 1.224 0.33 0.8438 24.2 2.6 2808 9.065 1.224 756 1.155 1.204 0.86 1.224 0.190697869697675 0.226460221133931
1.65 1.272 0.41 0.8094 23.4 2.6 2772 9.281 1.271 936 1.234 1.283 0.896 1.271 0.186564171943694 0.226468930447911
1.65 1.224 0.41 0.775 22.6 2.61 2772 8.995 1.224 900 1.152 1.198 0.896 1.224 0.189335964197957 0.226483170837285
1.65 1.272 0.362 0.8438 21 2.61 2772 9.281 1.271 972 1.265 1.308 0.875 1.271 0.187083282584092 0.226511884025417
1.58 1.32 0.378 0.9126 24.2 2.59 2808 9.501 1.32 828 1.241 1.289 0.872 1.32 0.185883443152069 0.226513075205772
1.93 1.224 0.33 0.8094 23.4 2.6 2772 9.275 1.224 972 1.332 1.378 0.844 1.224 0.18863520143194 0.226515822890297
1.65 1.272 0.394 0.775 24.2 2.61 2772 9.281 1.271 900 1.198 1.247 0.893 1.271 0.18733889502844 0.226516763026197
1.79 1.176 0.41 0.8094 23.4 2.6 2772 8.845 1.176 828 1.113 1.161 0.884 1.176 0.192130681279859 0.226605062906119
1.72 1.224 0.378 0.9126 21 2.6 2772 9.065 1.224 792 1.137 1.18 0.881 1.224 0.190758297901257 0.226605183753279
1.93 1.272 0.33 0.8782 23.4 2.6 2772 9.562 1.271 792 1.192 1.237 0.866 1.271 0.187992766968149 0.226606460114652
1.58 1.224 0.394 0.8438 23.4 2.6 2772 8.925 1.224 792 1.119 1.17 0.881 1.224 0.191747626630747 0.22662775857268
1.86 1.32 0.33 0.8782 24.2 2.6 2772 9.781 1.32 864 1.277 1.32 0.856 1.32 0.186185635540124 0.226630836884822
1.93 1.224 0.362 0.775 21 2.61 2772 9.275 1.224 972 1.21 1.253 0.872 1.224 0.187831055265241 0.226642329356171
1.72 1.272 0.394 0.8438 22.6 2.6 2736 9.351 1.271 864 1.161 1.21 0.89 1.271 0.189070636803557 0.22664489033099
1.93 1.224 0.394 0.9126 21 2.6 2808 9.275 1.224 864 1.186 1.228 0.911 1.224 0.185931113494104 0.226650996232437
1.93 1.224 0.394 0.947 24.2 2.59 2772 9.275 1.224 756 1.192 1.244 0.89 1.224 0.188911884158302 0.226661524009642
1.93 1.176 0.33 0.775 25 2.6 2736 8.986 1.176 720 0.988 1.039 0.689 1.176 0.205846703096123 0.226673701765448
1.58 1.272 0.394 0.8782 21.8 2.6 2808 9.211 1.271 864 1.18 1.222 0.89 1.271 0.187380568142832 0.226674142500819
1.58 1.176 0.394 0.8094 21 2.61 2772 8.635 1.176 864 1.119 1.164 0.902 1.176 0.191921259167573 0.226704850674736
1.58 1.32 0.33 0.8438 24.2 2.6 2772 9.501 1.32 900 1.295 1.341 0.841 1.32 0.188317478907661 0.226709123070593
1.58 1.224 0.41 0.8094 21.8 2.61 2772 8.925 1.224 900 1.161 1.204 0.911 1.224 0.18889284829938 0.226709337573033
1.72 1.272 0.33 0.8782 25 2.59 2772 9.351 1.271 756 1.198 1.247 0.866 1.271 0.18965804028622 0.22672328626008
1.93 1.224 0.33 0.8782 23.4 2.6 2772 9.275 1.224 720 1.039 1.088 0.719 1.224 0.200349794409147 0.226725823215563
1.65 1.272 0.394 0.8438 21.8 2.6 2772 9.281 1.271 936 1.231 1.277 0.896 1.271 0.186835235439253 0.226729347114578
1.79 1.272 0.346 0.8782 23.4 2.6 2700 9.421 1.271 936 1.338 1.381 0.86 1.271 0.189783075113512 0.226739940117791
1.93 1.224 0.394 0.8094 21.8 2.61 2772 9.275 1.224 936 1.204 1.247 0.893 1.224 0.187367483145544 0.226747227872955
1.79 1.224 0.394 0.8094 21 2.61 2772 9.135 1.224 972 1.216 1.262 0.893 1.224 0.187440413727861 0.226757401898705
1.93 1.272 0.378 0.8438 24.2 2.6 2808 9.562 1.271 828 1.18 1.228 0.869 1.271 0.186807239503596 0.226778022670949
1.58 1.272 0.362 0.9126 22.6 2.6 3024 9.211 1.271 864 1.256 1.301 0.86 1.271 0.181525365200985 0.22678524923334
1.86 1.272 0.378 0.9126 21.8 2.6 2772 9.491 1.271 828 1.18 1.222 0.887 1.271 0.187367627517848 0.226792251734291
1.79 1.272 0.362 0.775 23.4 2.61 2772 9.421 1.272 972 1.277 1.326 0.86 1.271 0.1873825159076 0.226797346546635
1.93 1.272 0.394 0.775 25 2.6 2736 9.562 1.271 936 1.253 1.305 0.884 1.271 0.187119103432187 0.226812613535457
1.72 1.272 0.41 0.775 25 2.6 2700 9.351 1.271 864 1.161 1.21 0.905 1.271 0.18945599838397 0.226813028204046
1.58 1.272 0.362 0.8438 21 2.6 2772 9.211 1.271 900 1.195 1.237 0.893 1.271 0.188097426839255 0.226814226119386
1.79 1.272 0.378 0.8094 21.8 2.61 2736 9.421 1.271 972 1.247 1.289 0.878 1.271 0.187641226202654 0.226815404729344
1.86 1.272 0.33 0.775 21.8 2.61 2772 9.491 1.271 936 1.216 1.259 0.863 1.271 0.187664798659582 0.22682199135135
1.93 1.272 0.362 0.8782 21.8 2.6 2772 9.562 1.271 900 1.234 1.28 0.899 1.271 0.185631784302815 0.22682621844148
1.86 1.32 0.346 0.9126 24.2 2.6 2772 9.781 1.32 828 1.259 1.308 0.863 1.32 0.186121803745903 0.226839414168194
1.65 1.176 0.346 0.775 25 2.6 2772 8.705 1.176 720 0.985 1.039 0.701 1.176 0.20602553828904 0.226850852011235
1.58 1.272 0.346 0.8782 21 2.6 2772 9.211 1.271 828 1.167 1.21 0.902 1.271 0.188231023620592 0.226878669588031
1.93 1.272 0.33 0.8094 23.4 2.6 2772 9.562 1.271 936 1.289 1.332 0.866 1.271 0.186970848192589 0.22687927757497
1.86 1.272 0.394 0.8094 24.2 2.6 2772 9.491 1.271 900 1.222 1.271 0.896 1.271 0.186302073181232 0.226881496790237
1.79 1.272 0.394 0.947 21 2.6 2736 9.421 1.271 828 1.173 1.216 0.902 1.271 0.188163923197351 0.226884871461492
1.58 1.272 0.394 0.8782 25 2.59 2772 9.211 1.271 792 1.183 1.234 0.893 1.271 0.188788756413294 0.226901989104462
1.79 1.32 0.362 0.8782 24.2 2.6 2700 9.711 1.32 828 1.213 1.262 0.881 1.32 0.187998184373521 0.226910907196502
1.65 1.272 0.394 0.8094 24.2 2.6 2700 9.281 1.271 828 1.146 1.198 0.908 1.271 0.190009803926783 0.226911934336099
1.93 1.272 0.378 0.8094 24.2 2.6 2808 9.562 1.271 900 1.234 1.283 0.884 1.271 0.185456055492138 0.226918497235091
1.72 1.224 0.41 0.775 22.6 2.61 2772 9.065 1.224 936 1.186 1.234 0.899 1.224 0.18840498057157 0.226919125165809
1.93 1.272 0.346 0.8438 22.6 2.6 2772 9.562 1.271 936 1.283 1.326 0.872 1.271 0.186717981155752 0.226930507083167
1.86 1.272 0.378 0.8782 22.6 2.6 2772 9.491 1.271 864 1.21 1.259 0.911 1.271 0.185761542964636 0.226935165798824
1.79 1.224 0.394 0.775 21.8 2.61 2772 9.135 1.224 936 1.18 1.222 0.884 1.224 0.18903945841834 0.226953375096728
1.58 1.32 0.362 0.8438 25 2.6 2772 9.501 1.32 900 1.295 1.344 0.841 1.32 0.188565771996707 0.22696953973726
1.72 1.272 0.394 0.8438 23.4 2.6 2808 9.351 1.271 864 1.186 1.234 0.887 1.271 0.187032174831593 0.226973175149541
1.79 1.272 0.33 0.9126 22.6 2.6 3024 9.421 1.271 828 1.244 1.289 0.85 1.271 0.181236280416356 0.226988425125497
1.58 1.272 0.33 0.8438 25 2.59 2700 9.211 1.271 756 1.161 1.213 0.875 1.271 0.192763888702229 0.22698963910246
1.58 1.32 0.362 0.8782 23.4 2.6 2808 9.501 1.32 864 1.237 1.283 0.869 1.32 0.186444003823578 0.227007336355487
1.72 1.32 0.378 0.9126 23.4 2.6 2772 9.641 1.32 864 1.253 1.301 0.869 1.32 0.186755660269691 0.227024825638649
1.58 1.224 0.41 0.8438 21.8 2.6 2772 8.925 1.224 828 1.106 1.155 0.896 1.224 0.19141651057891 0.227028649803489
1.72 1.272 0.378 0.9126 23.4 2.6 2772 9.351 1.271 792 1.186 1.234 0.884 1.271 0.188629763559192 0.22703722767261
1.65 1.272 0.378 0.8094 22.6 2.61 2772 9.281 1.271 900 1.198 1.241 0.893 1.271 0.187874801747932 0.227037596359531
1.93 1.224 0.394 0.8438 23.4 2.6 2772 9.275 1.224 828 1.161 1.207 0.914 1.224 0.187615070751107 0.22703909572402
1.79 1.176 0.33 0.775 25 2.6 2772 8.845 1.176 720 0.985 1.033 0.686 1.176 0.20603842907376 0.227047425643564
1.72 1.272 0.394 0.775 23.4 2.61 2736 9.351 1.271 936 1.216 1.262 0.893 1.271 0.1880935883789 0.227053972258743
1.65 1.224 0.378 0.9126 23.4 2.59 2808 8.995 1.224 756 1.164 1.21 0.875 1.224 0.190771210982589 0.227059369108723
1.86 1.272 0.378 0.8094 23.4 2.6 2772 9.491 1.271 900 1.216 1.262 0.89 1.271 0.186892001519563 0.227090683948707
1.86 1.272 0.394 0.775 25 2.61 2772 9.491 1.271 972 1.289 1.338 0.847 1.271 0.187944048003431 0.227107006313619
1.65 1.32 0.362 0.8438 25 2.6 2772 9.571 1.32 900 1.289 1.338 0.841 1.32 0.18836825926335 0.22713186343867
1.58 1.224 0.378 0.9126 22.6 2.6 2772 8.925 1.224 756 1.146 1.192 0.881 1.224 0.192197516279485 0.227136191112363
1.72 1.272 0.394 0.8094 24.2 2.6 2772 9.351 1.271 864 1.186 1.234 0.902 1.271 0.187461745155719 0.227141313022597
1.72 1.272 0.362 0.775 21.8 2.61 2772 9.351 1.271 972 1.234 1.277 0.869 1.271 0.187766810497621 0.227143811551964
1.79 1.224 0.394 0.8438 21 2.61 2772 9.135 1.224 900 1.173 1.216 0.905 1.224 0.18849824885397 0.227145079169067
1.79 1.272 0.362 0.947 21.8 2.6 2772 9.421 1.271 792 1.186 1.234 0.878 1.271 0.188701705960381 0.227148321865824
1.86 1.32 0.362 0.8782 25 2.6 2772 9.781 1.32 864 1.274 1.323 0.856 1.32 0.186699209810676 0.227151670218155
1.65 1.32 0.41 0.8438 25 2.6 2700 9.571 1.32 864 1.21 1.259 0.884 1.32 0.188833327176597 0.227157509468415
1.65 1.32 0.346 0.947 23.4 2.6 2772 9.571 1.32 864 1.314 1.356 0.847 1.32 0.188241533049615 0.227195493740518
1.79 1.224 0.394 0.8782 21 2.61 2772 9.135 1.224 864 1.161 1.204 0.92 1.224 0.188033475013507 0.227198748177654
1.58 1.272 0.41 0.8438 22.6 2.6 2700 9.211 1.271 828 1.122 1.167 0.89 1.271 0.192208488826629 0.227203560998987
1.65 1.272 0.378 0.947 24.2 2.59 2772 9.281 1.271 756 1.204 1.253 0.881 1.271 0.189642803744474 0.227209869662494
1.79 1.176 0.41 0.775 21.8 2.61 2700 8.845 1.176 900 1.131 1.177 0.899 1.176 0.193413322484451 0.227233934436346
1.79 1.272 0.394 0.775 24.2 2.6 2772 9.421 1.271 936 1.234 1.283 0.887 1.271 0.187106006364574 0.22723756692177
1.72 1.272 0.378 0.8782 21 2.61 2772 9.351 1.271 936 1.241 1.283 0.899 1.271 0.186715422420394 0.227238748775487
1.79 1.176 0.346 0.8094 24.2 2.6 2736 8.845 1.176 720 0.985 1.039 0.704 1.176 0.206820331838784 0.227241178270718
1.58 1.32 0.33 0.9126 24.2 2.6 2772 9.501 1.32 792 1.241 1.289 0.866 1.32 0.188193473493445 0.227244999989667
1.86 1.272 0.378 0.947 21 2.6 2808 9.491 1.271 828 1.189 1.231 0.884 1.271 0.186765329682291 0.227247406210962
1.72 1.32 0.362 0.8782 25 2.59 2772 9.641 1.32 828 1.237 1.289 0.875 1.32 0.186815360027899 0.227250623687477
1.72 1.272 0.346 0.8438 23.4 2.6 2772 9.351 1.271 936 1.308 1.353 0.869 1.271 0.188239726203785 0.227268776917992
1.79 1.272 0.33 0.947 21.8 2.6 3024 9.421 1.271 828 1.247 1.289 0.853 1.271 0.181360116597068 0.227274456546262
1.65 1.272 0.33 0.8782 21.8 2.6 2808 9.281 1.271 936 1.308 1.35 0.863 1.271 0.187822084434404 0.227275576272487
1.86 1.224 0.394 0.8438 24.2 2.6 2736 9.205 1.224 792 1.134 1.186 0.887 1.224 0.191492897084496 0.227281541433527
1.72 1.272 0.394 0.8094 23.4 2.61 2736 9.351 1.271 972 1.283 1.332 0.881 1.271 0.188195618015691 0.227286334670921
1.79 1.272 0.41 0.8438 25 2.6 2772 9.421 1.271 828 1.173 1.222 0.893 1.271 0.18795526377244 0.227288796429967
1.58 1.272 0.41 0.8094 23.4 2.6 2772 9.211 1.271 900 1.198 1.247 0.902 1.271 0.188038432571343 0.227325098159459
1.79 1.272 0.378 0.775 23.4 2.61 2772 9.421 1.271 936 1.222 1.271 0.881 1.271 0.18753500748407 0.227334189507863
1.65 1.176 0.33 0.8094 22.6 2.6 2700 8.705 1.176 720 0.966 1.012 0.71 1.176 0.209608618610682 0.22735504670088
1.65 1.176 0.33 0.775 24.2 2.6 2772 8.705 1.176 720 0.985 1.033 0.701 1.176 0.206669040731216 0.227371685344568
1.86 1.32 0.362 0.9126 25 2.6 2772 9.781 1.32 828 1.268 1.317 0.866 1.32 0.186477835551716 0.227385862255626
1.58 1.272 0.346 0.8438 21 2.6 2772 9.211 1.271 864 1.173 1.216 0.902 1.271 0.18864296797752 0.227424304508665
1.65 1.32 0.378 0.947 21.8 2.6 2772 9.571 1.32 864 1.241 1.283 0.881 1.32 0.186991039380458 0.227485794286966
1.93 1.224 0.41 0.775 24.2 2.6 2772 9.275 1.224 900 1.183 1.234 0.905 1.224 0.188038808599143 0.227495485588709
1.65 1.272 0.346 0.8094 24.2 2.6 2772 9.281 1.271 972 1.332 1.381 0.826 1.271 0.190255707394904 0.227508157614187
1.86 1.272 0.378 0.947 22.6 2.6 2772 9.491 1.271 792 1.195 1.241 0.881 1.271 0.188434740164344 0.227509871432444
1.79 1.224 0.362 0.8438 21.8 2.61 2700 9.135 1.224 756 0.985 1.033 0.741 1.224 0.204930895335917 0.22752384288031
1.86 1.272 0.346 0.8438 22.6 2.6 2736 9.491 1.271 828 1.173 1.216 0.899 1.271 0.188616284918554 0.227542413742138
1.58 1.176 0.41 0.8094 24.2 2.6 2772 8.635 1.176 792 1.109 1.161 0.881 1.176 0.194422245033352 0.227555770698583
1.65 1.32 0.33 0.775 25 2.6 2736 9.571 1.32 900 1.265 1.314 0.866 1.32 0.188690752052798 0.227558994936498
1.93 1.224 0.41 0.8438 22.6 2.6 2772 9.275 1.224 864 1.167 1.213 0.914 1.224 0.188022715315486 0.227584730644655
1.93 1.272 0.378 0.8438 22.6 2.61 2772 9.562 1.271 936 1.259 1.301 0.881 1.271 0.186895431006204 0.227589231217529
1.93 1.224 0.41 0.8094 24.2 2.6 2772 9.275 1.224 828 1.125 1.18 0.887 1.224 0.190296913145842 0.227589812937135
1.65 1.32 0.33 0.8782 25 2.59 2772 9.571 1.32 792 1.228 1.277 0.856 1.32 0.188799051853176 0.227608116860904
1.86 1.224 0.394 0.775 21.8 2.61 2772 9.205 1.224 1008 1.253 1.295 0.884 1.224 0.187594431708372 0.22761173054417
1.65 1.272 0.378 0.775 21 2.61 2736 9.281 1.271 1008 1.237 1.28 0.869 1.271 0.188989799825976 0.227616790048356
1.72 1.224 0.41 0.8438 21.8 2.6 2772 9.065 1.224 864 1.149 1.195 0.917 1.224 0.189230485930138 0.227644207627856
1.79 1.176 0.41 0.775 22.6 2.61 2772 8.845 1.176 900 1.155 1.201 0.896 1.176 0.191390080835696 0.227649024810453
1.93 1.224 0.378 0.8094 21.8 2.61 2772 9.275 1.224 900 1.173 1.219 0.896 1.224 0.1888038956299 0.227653298976259
1.79 1.272 0.394 0.9126 24.2 2.6 2772 9.421 1.271 792 1.192 1.241 0.887 1.271 0.188645654834554 0.227659193905897
1.86 1.272 0.33 0.9126 22.6 2.6 2808 9.491 1.271 792 1.204 1.247 0.875 1.271 0.187739556084206 0.22767899448835
1.79 1.224 0.394 0.9126 21.8 2.6 2736 9.135 1.224 792 1.134 1.18 0.893 1.224 0.191957323285586 0.227691280573647
1.72 1.224 0.362 0.775 23.4 2.6 2772 9.065 1.224 1008 1.329 1.375 0.847 1.224 0.190032962107525 0.227691371302069
1.58 1.224 0.394 0.8094 21 2.61 2772 8.925 1.224 900 1.149 1.192 0.905 1.224 0.190426018136333 0.227699774731503
1.86 1.224 0.362 0.8094 24.2 2.6 2772 9.205 1.224 972 1.338 1.387 0.85 1.224 0.189803248032941 0.227706812030416
1.72 1.272 0.362 0.8438 21 2.61 2772 9.351 1.271 972 1.265 1.308 0.875 1.271 0.187918170344098 0.227715874393494
1.58 1.32 0.378 0.8782 24.2 2.6 2808 9.501 1.32 864 1.247 1.295 0.872 1.32 0.186966707698472 0.22772739555403
1.86 1.272 0.346 0.8782 24.2 2.6 2772 9.491 1.271 792 1.192 1.241 0.881 1.271 0.188714030913268 0.22777028809911
1.79 1.272 0.378 0.8782 22.6 2.6 2772 9.421 1.271 828 1.167 1.216 0.89 1.271 0.188698061041555 0.227784015009202
1.58 1.32 0.346 0.8438 25 2.6 2772 9.501 1.32 900 1.308 1.353 0.835 1.32 0.18962163086883 0.227786365784619
1.79 1.272 0.394 0.8094 24.2 2.6 2772 9.421 1.271 864 1.186 1.234 0.899 1.271 0.187920241269299 0.227798855303243
1.79 1.224 0.362 0.9126 21 2.6 2988 9.135 1.224 828 1.183 1.225 0.866 1.224 0.184537884109538 0.227800338751352
1.79 1.32 0.362 0.8782 25 2.6 2772 9.711 1.32 828 1.234 1.283 0.875 1.32 0.186942402940965 0.227821216149844
1.79 1.272 0.33 0.8094 21.8 2.61 2772 9.421 1.271 972 1.28 1.323 0.869 1.271 0.187939488773739 0.227826968586707
1.86 1.224 0.41 0.8094 22.6 2.61 2772 9.205 1.224 900 1.173 1.222 0.905 1.224 0.188799531926152 0.227828236203811
1.93 1.272 0.394 0.947 21.8 2.6 2772 9.562 1.271 828 1.189 1.234 0.896 1.271 0.187387418157408 0.227829869560398
1.79 1.272 0.394 0.8782 23.4 2.6 2772 9.421 1.271 828 1.173 1.222 0.896 1.271 0.188327911783377 0.227835244517398
1.86 1.224 0.346 0.8438 25 2.6 2772 9.205 1.224 720 1.021 1.073 0.716 1.224 0.202527780314802 0.227839968093388
1.86 1.32 0.33 0.947 22.6 2.6 2808 9.781 1.32 828 1.259 1.305 0.856 1.32 0.186395456816333 0.227868054528289
1.93 1.224 0.362 0.775 25 2.6 2772 9.275 1.224 972 1.332 1.381 0.85 1.224 0.189663929956839 0.227869135731827
1.65 1.224 0.394 0.947 22.6 2.6 2772 8.995 1.224 756 1.158 1.204 0.89 1.224 0.191924498215604 0.227896192409401
1.65 1.272 0.33 0.8094 24.2 2.6 2772 9.281 1.271 972 1.35 1.399 0.811 1.271 0.191149720970767 0.227900917177029
1.58 1.272 0.33 0.8782 21.8 2.6 3024 9.211 1.271 900 1.265 1.308 0.841 1.271 0.183381727936186 0.227912704997066
1.93 1.272 0.33 0.8094 25 2.6 2700 9.562 1.271 936 1.332 1.381 0.856 1.271 0.190416327051704 0.227915689933104
1.79 1.176 0.394 0.8094 22.6 2.61 2772 8.845 1.176 828 1.119 1.167 0.899 1.176 0.192403591046722 0.227922655437567
1.93 1.224 0.394 0.775 23.4 2.61 2772 9.275 1.224 900 1.173 1.222 0.899 1.224 0.188902185768391 0.227939330397025
1.93 1.272 0.362 0.8782 25 2.6 2772 9.562 1.271 792 1.198 1.247 0.881 1.271 0.188448346194382 0.227949811662922
1.93 1.224 0.41 0.8782 22.6 2.6 2772 9.275 1.224 828 1.14 1.186 0.899 1.224 0.189754797958516 0.227952688620195
1.93 1.32 0.346 0.9126 24.2 2.6 2772 9.851 1.32 828 1.253 1.301 0.863 1.32 0.186848722657995 0.227956598980716
1.72 1.32 0.33 0.947 22.6 2.6 2736 9.641 1.32 792 1.228 1.274 0.866 1.32 0.18927994584276 0.227956933717274
1.79 1.272 0.362 0.8094 21 2.61 2736 9.421 1.271 972 1.234 1.277 0.881 1.271 0.18866685157725 0.227969491705665
1.65 1.32 0.362 0.9126 25 2.59 2736 9.571 1.32 792 1.234 1.283 0.875 1.32 0.189243700709967 0.227984018850536
1.72 1.224 0.33 0.775 24.2 2.6 2700 9.065 1.224 1008 1.375 1.417 0.835 1.224 0.192647284647398 0.228016262713026
1.72 1.272 0.394 0.8094 22.6 2.61 2772 9.351 1.271 936 1.222 1.268 0.89 1.271 0.188098232191744 0.228029960068747
1.58 1.272 0.346 0.775 24.2 2.6 2772 9.211 1.271 972 1.32 1.369 0.847 1.271 0.190228805159699 0.228045970524799
1.86 1.224 0.41 0.9126 21 2.6 2772 9.205 1.224 828 1.131 1.18 0.899 1.224 0.190357257243174 0.228050781585451
1.72 1.272 0.362 0.8782 22.6 2.6 2772 9.351 1.271 936 1.301 1.344 0.881 1.271 0.18842576399028 0.228065680378829
1.79 1.224 0.346 0.8438 22.6 2.6 2772 9.135 1.224 792 1.134 1.18 0.881 1.224 0.191906559577479 0.228069590788022
1.72 1.224 0.394 0.8782 21 2.6 2772 9.065 1.224 828 1.119 1.164 0.899 1.224 0.191356466853651 0.228073356404853
1.86 1.32 0.346 0.947 25 2.59 2736 9.781 1.32 828 1.314 1.362 0.85 1.32 0.188980872646288 0.228096323353153
1.72 1.224 0.41 0.8094 22.6 2.6 2772 9.065 1.224 864 1.14 1.186 0.911 1.224 0.190214824404766 0.228113811452992
1.79 1.272 0.362 0.8094 21.8 2.61 2772 9.421 1.271 936 1.219 1.265 0.881 1.271 0.188333883070526 0.228115439507863
1.65 1.176 0.394 0.775 21.8 2.61 2772 8.705 1.176 864 1.113 1.155 0.896 1.176 0.193536605490427 0.228118028201283
1.65 1.272 0.378 0.8438 21 2.61 2772 9.281 1.271 936 1.216 1.259 0.89 1.271 0.188601697560433 0.228128053034004
1.86 1.272 0.362 0.8438 21.8 2.6 2772 9.491 1.271 900 1.21 1.256 0.89 1.271 0.187971125964934 0.228132350615374
1.93 1.272 0.362 0.8438 21.8 2.61 2772 9.562 1.271 936 1.247 1.289 0.884 1.271 0.187307658727588 0.228135679304961
1.79 1.224 0.346 0.775 24.2 2.6 2700 9.135 1.224 1008 1.362 1.405 0.841 1.224 0.192297073473087 0.228143010367077
1.79 1.224 0.394 0.947 21 2.6 2772 9.135 1.224 792 1.143 1.189 0.89 1.224 0.191313279361014 0.228146435050317
1.65 1.272 0.378 0.9126 23.4 2.6 2808 9.281 1.271 792 1.192 1.237 0.887 1.271 0.188774530078416 0.228162537956068
1.79 1.272 0.346 0.9126 21 2.6 2772 9.421 1.271 828 1.192 1.237 0.914 1.271 0.187397014766316 0.2281625441531
1.65 1.176 0.394 0.8094 21 2.61 2772 8.705 1.176 864 1.119 1.161 0.902 1.176 0.193105093413685 0.22816925770948
1.93 1.272 0.378 0.8094 23.4 2.61 2772 9.562 1.271 900 1.21 1.259 0.887 1.271 0.187732457666666 0.22817369485271
1.93 1.272 0.394 0.8782 22.6 2.6 2772 9.562 1.271 900 1.234 1.283 0.905 1.271 0.186630997295068 0.22817953128301
1.93 1.272 0.378 0.9126 21 2.6 2772 9.562 1.271 900 1.234 1.277 0.905 1.271 0.186631607648307 0.22817953128301
1.93 1.224 0.362 0.947 22.6 2.6 2772 9.275 1.224 756 1.173 1.222 0.881 1.224 0.191122298206458 0.228208226286081
1.86 1.272 0.41 0.9126 25 2.59 2700 9.491 1.271 792 1.192 1.244 0.911 1.271 0.18967036916081 0.228219128417599
1.79 1.32 0.346 0.8782 25 2.6 2772 9.711 1.32 864 1.289 1.338 0.86 1.32 0.187928293169217 0.228238777299987
1.79 1.272 0.394 0.8094 22.6 2.61 2736 9.421 1.271 972 1.259 1.305 0.884 1.271 0.188704525919967 0.22825552312643
1.65 1.32 0.346 0.8782 23.4 2.6 2772 9.571 1.32 900 1.283 1.332 0.853 1.32 0.18892468810861 0.22827598912173
1.58 1.176 0.346 0.775 21.8 2.61 2772 8.635 1.176 756 0.96 1.006 0.716 1.176 0.208076035508784 0.22827893830159
1.72 1.272 0.41 0.8094 24.2 2.6 2700 9.351 1.271 828 1.125 1.173 0.887 1.271 0.192642926838607 0.22828384364771
1.79 1.272 0.346 0.8094 21 2.61 2772 9.421 1.271 972 1.247 1.289 0.872 1.271 0.188331771962789 0.228286611118584
1.93 1.272 0.394 0.9126 21.8 2.6 2772 9.562 1.271 864 1.195 1.241 0.896 1.271 0.18773097272413 0.228288698925477
1.72 1.32 0.33 0.947 24.2 2.59 2772 9.641 1.32 792 1.271 1.32 0.856 1.32 0.188942956272258 0.228291273895648
1.79 1.32 0.378 0.8782 25 2.6 2772 9.711 1.32 864 1.265 1.314 0.869 1.32 0.187605182513743 0.228315621562282
1.79 1.176 0.41 0.8438 21 2.61 2736 8.845 1.176 864 1.122 1.167 0.908 1.176 0.193291815969633 0.228324782056395
