%eval_id interface sd             po             fat            Qp             Tp             Bw             Tc             Bwbc           Bwac           
1743     bat        0.0001         0.37           0.6586666667   2.34421        294.732        5.8408         144.756        0.4985         0.5302         
1744     bat        0.0001041666667 0.37           0.6586666667   2.34467        294.732        5.841          144.756        0.5007         0.5912         
1745     bat        0.0001083333333 0.37           0.6586666667   2.3465         294.732        5.8418         144.756        0.5029         0.5897         
1746     bat        0.0001125      0.37           0.6586666667   2.34703        289.764        5.842          144.756        0.505          0.59           
1747     bat        0.0001166666667 0.37           0.6586666667   2.34778        289.764        5.8422         144.756        0.5071         0.5903         
1748     bat        0.0001208333333 0.37           0.6586666667   2.34853        289.764        5.8425         144.756        0.5092         0.5905         
1749     bat        0.000125       0.37           0.6586666667   2.34927        289.764        5.8427         144.756        0.5112         0.5906         
1750     bat        0.0001291666667 0.37           0.6586666667   2.35           289.764        5.843          144.756        0.5132         0.5907         
1751     bat        0.0001333333333 0.37           0.6586666667   2.35071        289.764        5.8432         144.756        0.5151         0.5907         
1752     bat        0.0001375      0.37           0.6586666667   2.35141        289.764        5.8435         139.752        0.4976         0.5301         
1753     bat        0.0001416666667 0.37           0.6586666667   2.35211        289.764        5.8438         139.752        0.4993         0.5905         
1754     bat        0.0001458333333 0.37           0.6586666667   2.35278        289.764        5.8441         139.752        0.5011         0.5903         
1755     bat        0.00015        0.37           0.6586666667   2.35344        289.764        5.8444         139.752        0.5028         0.5901         
1756     bat        0.0001         0.38           0.6586666667   2.34184        294.732        5.8277         149.76         0.517          0.5803         
1757     bat        0.0001041666667 0.38           0.6586666667   2.34236        294.732        5.8279         149.76         0.5193         0.5808         
1758     bat        0.0001083333333 0.38           0.6586666667   2.34289        294.732        5.8281         144.756        0.5029         0.5229         
1759     bat        0.0001125      0.38           0.6586666667   2.34481        294.732        5.8289         144.756        0.505          0.5797         
1760     bat        0.0001166666667 0.38           0.6586666667   2.3453         294.732        5.8291         144.756        0.5071         0.58           
1761     bat        0.0001208333333 0.38           0.6586666667   2.34596        289.764        5.8293         144.756        0.5092         0.5802         
1762     bat        0.000125       0.38           0.6586666667   2.34676        289.764        5.8296         144.756        0.5112         0.5803         
1763     bat        0.0001291666667 0.38           0.6586666667   2.34755        289.764        5.8299         144.756        0.5132         0.5804         
1764     bat        0.0001333333333 0.38           0.6586666667   2.34833        289.764        5.8301         144.756        0.5151         0.5804         
1765     bat        0.0001375      0.38           0.6586666667   2.34909        289.764        5.8304         144.756        0.517          0.5804         
1766     bat        0.0001416666667 0.38           0.6586666667   2.34985        289.764        5.8307         144.756        0.5188         0.5803         
1767     bat        0.0001458333333 0.38           0.6586666667   2.35059        289.764        5.831          139.752        0.5011         0.5213         
1768     bat        0.00015        0.38           0.6586666667   2.3513         289.764        5.8313         139.752        0.5028         0.58           
1769     bat        0.0001         0.39           0.6586666667   2.33782        294.732        5.8139         149.76         0.517          0.5717         
1770     bat        0.0001041666667 0.39           0.6586666667   2.34001        294.732        5.8147         149.76         0.5193         0.5704         
1771     bat        0.0001083333333 0.39           0.6586666667   2.3406         294.732        5.8149         149.76         0.5216         0.5709         
1772     bat        0.0001125      0.39           0.6586666667   2.34117        294.732        5.8151         149.76         0.5238         0.5712         
1773     bat        0.0001166666667 0.39           0.6586666667   2.34175        294.732        5.8153         149.76         0.5241         0.5715         
1774     bat        0.0001208333333 0.39           0.6586666667   2.34375        294.732        5.8161         144.756        0.5092         0.5699         
1775     bat        0.000125       0.39           0.6586666667   2.34428        294.732        5.8164         144.756        0.5112         0.57           
1776     bat        0.0001291666667 0.39           0.6586666667   2.34507        289.764        5.8166         144.756        0.5132         0.5701         
1777     bat        0.0001333333333 0.39           0.6586666667   2.34591        289.764        5.8169         144.756        0.5151         0.5702         
1778     bat        0.0001375      0.39           0.6586666667   2.34674        289.764        5.8172         144.756        0.517          0.5702         
1779     bat        0.0001416666667 0.39           0.6586666667   2.34756        289.764        5.8175         144.756        0.5188         0.5701         
1780     bat        0.0001458333333 0.39           0.6586666667   2.34836        289.764        5.8178         144.756        0.5206         0.57           
1781     bat        0.00015        0.39           0.6586666667   2.34914        289.764        5.8181         144.756        0.5224         0.5698         
1782     bat        0.0001         0.4            0.6586666667   2.33534        299.736        5.8006         149.76         0.517          0.5612         
1783     bat        0.0001041666667 0.4            0.6586666667   2.33593        294.732        5.8007         149.76         0.5193         0.5618         
1784     bat        0.0001083333333 0.4            0.6586666667   2.33824        294.732        5.8015         149.76         0.5216         0.5604         
1785     bat        0.0001125      0.4            0.6586666667   2.33887        294.732        5.8018         149.76         0.5238         0.5608         
1786     bat        0.0001166666667 0.4            0.6586666667   2.3395         294.732        5.802          149.76         0.526          0.5611         
1787     bat        0.0001208333333 0.4            0.6586666667   2.34013        294.732        5.8022         149.76         0.5281         0.5613         
1788     bat        0.000125       0.4            0.6586666667   2.34075        294.732        5.8025         149.76         0.5283         0.5615         
1789     bat        0.0001291666667 0.4            0.6586666667   2.34136        294.732        5.8027         144.756        0.5132         0.5616         
1790     bat        0.0001333333333 0.4            0.6586666667   2.34196        294.732        5.803          144.756        0.5151         0.5617         
1791     bat        0.0001375      0.4            0.6586666667   2.34264        289.764        5.8033         144.756        0.517          0.5617         
1792     bat        0.0001416666667 0.4            0.6586666667   2.34355        289.764        5.8036         144.756        0.5188         0.5617         
1793     bat        0.0001458333333 0.4            0.6586666667   2.34445        289.764        5.8039         144.756        0.5206         0.5616         
1794     bat        0.00015        0.4            0.6586666667   2.34532        289.764        5.8042         144.756        0.5224         0.5615         
1795     bat        0.0001         0.41           0.6586666667   2.33325        299.736        5.7871         149.76         0.517          0.5505         
1796     bat        0.0001041666667 0.41           0.6586666667   2.33364        299.736        5.7873         149.76         0.5193         0.5511         
1797     bat        0.0001083333333 0.41           0.6586666667   2.33407        294.732        5.7875         149.76         0.5216         0.5515         
1798     bat        0.0001125      0.41           0.6586666667   2.33479        294.732        5.7877         149.76         0.5238         0.552          
1799     bat        0.0001166666667 0.41           0.6586666667   2.33716        294.732        5.7885         149.76         0.526          0.5504         
1800     bat        0.0001208333333 0.41           0.6586666667   2.33784        294.732        5.7887         149.76         0.5281         0.5507         
1801     bat        0.000125       0.41           0.6586666667   2.33852        294.732        5.789          149.76         0.5302         0.5509         
1802     bat        0.0001291666667 0.41           0.6586666667   2.33919        294.732        5.7893         149.76         0.5323         0.5511         
1803     bat        0.0001333333333 0.41           0.6586666667   2.33986        294.732        5.7895         149.76         0.5324         0.5511         
1804     bat        0.0001375      0.41           0.6586666667   2.3405         294.732        5.7898         144.756        0.517          0.5512         
1805     bat        0.0001416666667 0.41           0.6586666667   2.34115        294.732        5.7901         144.756        0.5188         0.5512         
1806     bat        0.0001458333333 0.41           0.6586666667   2.34197        289.764        5.7904         144.756        0.5206         0.5511         
1807     bat        0.00015        0.41           0.6586666667   2.34291        289.764        5.7907         144.756        0.5224         0.551          
1808     bat        0.0001         0.42           0.6586666667   2.32947        299.736        5.7729         154.764        0.5354         0.5414         
1809     bat        0.0001041666667 0.42           0.6586666667   2.32994        299.736        5.7731         154.764        0.5378         0.542          
1810     bat        0.0001083333333 0.42           0.6586666667   2.33194        299.736        5.7739         149.76         0.5216         0.5407         
1811     bat        0.0001125      0.42           0.6586666667   2.33239        299.736        5.7741         149.76         0.5238         0.5411         
1812     bat        0.0001166666667 0.42           0.6586666667   2.33299        294.732        5.7744         149.76         0.526          0.5415         
1813     bat        0.0001208333333 0.42           0.6586666667   2.33377        294.732        5.7746         149.76         0.5281         0.5418         
1814     bat        0.000125       0.42           0.6586666667   2.33454        294.732        5.7749         149.76         0.5302         0.542          
1815     bat        0.0001291666667 0.42           0.6586666667   2.33692        294.732        5.7757         149.76         0.5323         0.5403         
1816     bat        0.0001333333333 0.42           0.6586666667   2.33764        294.732        5.776          149.76         0.5343         0.5404         
1817     bat        0.0001375      0.42           0.6586666667   2.33835        294.732        5.7763         149.76         0.5362         0.5404         
1818     bat        0.0001416666667 0.42           0.6586666667   2.33906        294.732        5.7766         149.76         0.5362         0.5404         
1819     bat        0.0001458333333 0.42           0.6586666667   2.33975        294.732        5.7769         144.756        0.5206         0.5404         
1820     bat        0.00015        0.42           0.6586666667   2.34042        294.732        5.7772         144.756        0.5224         0.5403         
1821     bat        0.0001         0.43           0.6586666667   2.32645        299.736        5.7684         -1             -1             -1             
1822     bat        0.0001041666667 0.43           0.6586666667   2.32698        299.736        5.7686         -1             -1             -1             
1823     bat        0.0001083333333 0.43           0.6586666667   2.32752        299.736        5.7688         -1             -1             -1             
1824     bat        0.0001125      0.43           0.6586666667   2.32805        299.736        5.769          -1             -1             -1             
1825     bat        0.0001166666667 0.43           0.6586666667   2.33012        299.736        5.7699         -1             -1             -1             
1826     bat        0.0001208333333 0.43           0.6586666667   2.33063        299.736        5.7701         -1             -1             -1             
1827     bat        0.000125       0.43           0.6586666667   2.33138        294.732        5.7704         -1             -1             -1             
1828     bat        0.0001291666667 0.43           0.6586666667   2.3322         294.732        5.7706         -1             -1             -1             
1829     bat        0.0001333333333 0.43           0.6586666667   2.33301        294.732        5.7709         -1             -1             -1             
1830     bat        0.0001375      0.43           0.6586666667   2.33382        294.732        5.7712         -1             -1             -1             
1831     bat        0.0001416666667 0.43           0.6586666667   2.33461        294.732        5.7714         -1             -1             -1             
1832     bat        0.0001458333333 0.43           0.6586666667   2.3354         294.732        5.7718         -1             -1             -1             
1833     bat        0.00015        0.43           0.6586666667   2.33617        294.732        5.7721         -1             -1             -1             
1834     bat        0.0001         0.44           0.6586666667   2.32125        299.736        5.7666         -1             -1             -1             
1835     bat        0.0001041666667 0.44           0.6586666667   2.32187        299.736        5.7667         -1             -1             -1             
1836     bat        0.0001083333333 0.44           0.6586666667   2.32421        299.736        5.7676         -1             -1             -1             
1837     bat        0.0001125      0.44           0.6586666667   2.3248         299.736        5.7678         -1             -1             -1             
1838     bat        0.0001166666667 0.44           0.6586666667   2.3254         299.736        5.768          -1             -1             -1             
1839     bat        0.0001208333333 0.44           0.6586666667   2.32599        299.736        5.7683         -1             -1             -1             
1840     bat        0.000125       0.44           0.6586666667   2.32813        299.736        5.7691         -1             -1             -1             
1841     bat        0.0001291666667 0.44           0.6586666667   2.32869        294.732        5.7694         -1             -1             -1             
1842     bat        0.0001333333333 0.44           0.6586666667   2.32957        294.732        5.7697         -1             -1             -1             
1843     bat        0.0001375      0.44           0.6586666667   2.33043        294.732        5.7699         -1             -1             -1             
1844     bat        0.0001416666667 0.44           0.6586666667   2.33129        294.732        5.7702         -1             -1             -1             
1845     bat        0.0001458333333 0.44           0.6586666667   2.33214        294.732        5.7705         -1             -1             -1             
1846     bat        0.00015        0.44           0.6586666667   2.33297        294.732        5.7708         -1             -1             -1             
1847     bat        0.0001         0.45           0.6586666667   2.31641        304.74         5.7647         -1             -1             -1             
1848     bat        0.0001041666667 0.45           0.6586666667   2.31834        304.74         5.7655         -1             -1             -1             
1849     bat        0.0001083333333 0.45           0.6586666667   2.31897        299.736        5.7657         -1             -1             -1             
1850     bat        0.0001125      0.45           0.6586666667   2.31965        299.736        5.7659         -1             -1             -1             
1851     bat        0.0001166666667 0.45           0.6586666667   2.32206        299.736        5.7667         -1             -1             -1             
1852     bat        0.0001208333333 0.45           0.6586666667   2.32271        299.736        5.767          -1             -1             -1             
1853     bat        0.000125       0.45           0.6586666667   2.32336        299.736        5.7672         -1             -1             -1             
1854     bat        0.0001291666667 0.45           0.6586666667   2.32401        299.736        5.7675         -1             -1             -1             
1855     bat        0.0001333333333 0.45           0.6586666667   2.32465        299.736        5.7678         -1             -1             -1             
1856     bat        0.0001375      0.45           0.6586666667   2.32528        299.736        5.7681         -1             -1             -1             
1857     bat        0.0001416666667 0.45           0.6586666667   2.32603        294.732        5.7684         -1             -1             -1             
1858     bat        0.0001458333333 0.45           0.6586666667   2.32698        294.732        5.7687         -1             -1             -1             
1859     bat        0.00015        0.45           0.6586666667   2.3279         294.732        5.769          -1             -1             -1             
1860     bat        0.0001         0.33           0.6668333333   2.35543        289.764        5.8852         144.756        0.4985         0.6197         
1861     bat        0.0001041666667 0.33           0.6668333333   2.35595        289.764        5.8854         139.752        0.482          0.5522         
1862     bat        0.0001083333333 0.33           0.6668333333   2.35647        289.764        5.8856         139.752        0.4841         0.6204         
1863     bat        0.0001125      0.33           0.6668333333   2.35698        289.764        5.8858         139.752        0.4862         0.6206         
1864     bat        0.0001166666667 0.33           0.6668333333   2.35875        289.764        5.8866         139.752        0.4882         0.6188         
1865     bat        0.0001208333333 0.33           0.6668333333   2.35949        284.76         5.8868         139.752        0.4901         0.6189         
1866     bat        0.000125       0.33           0.6668333333   2.36027        284.76         5.887          139.752        0.4921         0.619          
1867     bat        0.0001291666667 0.33           0.6668333333   2.36104        284.76         5.8873         139.752        0.4939         0.6189         
1868     bat        0.0001333333333 0.33           0.6668333333   2.3618         284.76         5.8876         139.752        0.4958         0.6189         
1869     bat        0.0001375      0.33           0.6668333333   2.36253        284.76         5.8878         139.752        0.4976         0.6187         
1870     bat        0.0001416666667 0.33           0.6668333333   2.3619         284.76         5.8876         139.752        0.4993         0.6205         
1871     bat        0.0001458333333 0.33           0.6668333333   2.36264        284.76         5.8879         134.748        0.4814         0.5526         
1872     bat        0.00015        0.33           0.6668333333   2.36336        284.76         5.8882         134.748        0.4831         0.62           
1873     bat        0.0001         0.34           0.6668333333   2.35302        289.764        5.8726         144.756        0.4985         0.6101         
1874     bat        0.0001041666667 0.34           0.6668333333   2.35361        289.764        5.8728         144.756        0.5007         0.6106         
1875     bat        0.0001083333333 0.34           0.6668333333   2.35419        289.764        5.873          144.756        0.5029         0.6109         
1876     bat        0.0001125      0.34           0.6668333333   2.35476        289.764        5.8732         139.752        0.4862         0.5454         
1877     bat        0.0001166666667 0.34           0.6668333333   2.35533        289.764        5.8735         139.752        0.4882         0.6113         
1878     bat        0.0001208333333 0.34           0.6668333333   2.35719        289.764        5.8742         139.752        0.4901         0.6095         
1879     bat        0.000125       0.34           0.6668333333   2.35772        284.76         5.8745         139.752        0.4921         0.6096         
1880     bat        0.0001291666667 0.34           0.6668333333   2.35856        284.76         5.8747         139.752        0.4939         0.6096         
1881     bat        0.0001333333333 0.34           0.6668333333   2.35938        284.76         5.875          139.752        0.4958         0.6095         
1882     bat        0.0001375      0.34           0.6668333333   2.36018        284.76         5.8752         139.752        0.4976         0.6094         
1883     bat        0.0001416666667 0.34           0.6668333333   2.35954        284.76         5.875          139.752        0.4993         0.6112         
1884     bat        0.0001458333333 0.34           0.6668333333   2.36034        284.76         5.8753         139.752        0.5011         0.611          
1885     bat        0.00015        0.34           0.6668333333   2.36113        284.76         5.8756         139.752        0.5028         0.6108         
1886     bat        0.0001         0.35           0.6668333333   2.35049        289.764        5.8599         144.756        0.4985         0.6004         
1887     bat        0.0001041666667 0.35           0.6668333333   2.35114        289.764        5.8601         144.756        0.5007         0.6009         
1888     bat        0.0001083333333 0.35           0.6668333333   2.35179        289.764        5.8603         144.756        0.5029         0.6012         
1889     bat        0.0001125      0.35           0.6668333333   2.35242        289.764        5.8605         144.756        0.505          0.6015         
1890     bat        0.0001166666667 0.35           0.6668333333   2.35305        289.764        5.8608         144.756        0.5071         0.6017         
1891     bat        0.0001208333333 0.35           0.6668333333   2.35367        289.764        5.861          139.752        0.4901         0.538          
1892     bat        0.000125       0.35           0.6668333333   2.35428        289.764        5.8613         139.752        0.4921         0.602          
1893     bat        0.0001291666667 0.35           0.6668333333   2.35489        289.764        5.8615         139.752        0.4939         0.602          
1894     bat        0.0001333333333 0.35           0.6668333333   2.35547        289.764        5.8618         139.752        0.4958         0.6019         
1895     bat        0.0001375      0.35           0.6668333333   2.35616        284.76         5.862          139.752        0.4976         0.6019         
1896     bat        0.0001416666667 0.35           0.6668333333   2.35705        284.76         5.8623         139.752        0.4993         0.6017         
1897     bat        0.0001458333333 0.35           0.6668333333   2.35792        284.76         5.8626         139.752        0.5011         0.6015         
1898     bat        0.00015        0.35           0.6668333333   2.35877        284.76         5.8629         139.752        0.5028         0.6013         
1899     bat        0.0001         0.36           0.6668333333   2.34681        294.732        5.8466         144.756        0.4985         0.5924         
1900     bat        0.0001041666667 0.36           0.6668333333   2.34855        289.764        5.8473         144.756        0.5007         0.591          
1901     bat        0.0001083333333 0.36           0.6668333333   2.34926        289.764        5.8475         144.756        0.5029         0.5913         
1902     bat        0.0001125      0.36           0.6668333333   2.34996        289.764        5.8477         144.756        0.505          0.5916         
1903     bat        0.0001166666667 0.36           0.6668333333   2.35065        289.764        5.848          144.756        0.5071         0.5919         
1904     bat        0.0001208333333 0.36           0.6668333333   2.35134        289.764        5.8482         144.756        0.5092         0.592          
1905     bat        0.000125       0.36           0.6668333333   2.35201        289.764        5.8484         144.756        0.5112         0.5922         
1906     bat        0.0001291666667 0.36           0.6668333333   2.35268        289.764        5.8487         139.752        0.4939         0.5302         
1907     bat        0.0001333333333 0.36           0.6668333333   2.35333        289.764        5.849          139.752        0.4958         0.5922         
1908     bat        0.0001375      0.36           0.6668333333   2.35396        289.764        5.8492         139.752        0.4976         0.5921         
1909     bat        0.0001416666667 0.36           0.6668333333   2.35459        289.764        5.8495         139.752        0.4993         0.592          
1910     bat        0.0001458333333 0.36           0.6668333333   2.35538        284.76         5.8498         139.752        0.5011         0.5918         
1911     bat        0.00015        0.36           0.6668333333   2.3563         284.76         5.8501         139.752        0.5028         0.5916         
1912     bat        0.0001         0.37           0.6668333333   2.34457        294.732        5.8336         144.756        0.4985         0.522          
1913     bat        0.0001041666667 0.37           0.6668333333   2.34503        294.732        5.8338         144.756        0.5007         0.5827         
1914     bat        0.0001083333333 0.37           0.6668333333   2.34686        294.732        5.8346         144.756        0.5029         0.5813         
1915     bat        0.0001125      0.37           0.6668333333   2.34738        289.764        5.8348         144.756        0.505          0.5816         
1916     bat        0.0001166666667 0.37           0.6668333333   2.34814        289.764        5.835          144.756        0.5071         0.5818         
1917     bat        0.0001208333333 0.37           0.6668333333   2.34889        289.764        5.8353         144.756        0.5092         0.582          
1918     bat        0.000125       0.37           0.6668333333   2.34963        289.764        5.8355         144.756        0.5112         0.5821         
1919     bat        0.0001291666667 0.37           0.6668333333   2.35035        289.764        5.8358         144.756        0.5132         0.5822         
1920     bat        0.0001333333333 0.37           0.6668333333   2.35107        289.764        5.836          144.756        0.5151         0.5822         
1921     bat        0.0001375      0.37           0.6668333333   2.35177        289.764        5.8363         139.752        0.4976         0.5219         
1922     bat        0.0001416666667 0.37           0.6668333333   2.35246        289.764        5.8366         139.752        0.4993         0.5821         
1923     bat        0.0001458333333 0.37           0.6668333333   2.35313        289.764        5.8369         139.752        0.5011         0.5819         
1924     bat        0.00015        0.37           0.6668333333   2.35379        289.764        5.8372         139.752        0.5028         0.5817         
1925     bat        0.0001         0.38           0.6668333333   2.34225        294.732        5.8206         149.76         0.517          0.572          
1926     bat        0.0001041666667 0.38           0.6668333333   2.34277        294.732        5.8208         149.76         0.5193         0.5725         
1927     bat        0.0001083333333 0.38           0.6668333333   2.3433         294.732        5.821          149.76         0.5197         0.5729         
1928     bat        0.0001125      0.38           0.6668333333   2.34523        294.732        5.8218         144.756        0.505          0.5714         
1929     bat        0.0001166666667 0.38           0.6668333333   2.34571        294.732        5.822          144.756        0.5071         0.5717         
1930     bat        0.0001208333333 0.38           0.6668333333   2.34637        289.764        5.8222         144.756        0.5092         0.5719         
1931     bat        0.000125       0.38           0.6668333333   2.34718        289.764        5.8225         144.756        0.5112         0.572          
1932     bat        0.0001291666667 0.38           0.6668333333   2.34797        289.764        5.8227         144.756        0.5132         0.5721         
1933     bat        0.0001333333333 0.38           0.6668333333   2.34875        289.764        5.823          144.756        0.5151         0.5721         
1934     bat        0.0001375      0.38           0.6668333333   2.34951        289.764        5.8233         144.756        0.517          0.5721         
1935     bat        0.0001416666667 0.38           0.6668333333   2.35026        289.764        5.8236         144.756        0.5188         0.572          
1936     bat        0.0001458333333 0.38           0.6668333333   2.351          289.764        5.8239         144.756        0.5187         0.5719         
1937     bat        0.00015        0.38           0.6668333333   2.35172        289.764        5.8242         139.752        0.5028         0.5717         
1938     bat        0.0001         0.39           0.6668333333   2.33827        294.732        5.8069         149.76         0.517          0.5636         
1939     bat        0.0001041666667 0.39           0.6668333333   2.34047        294.732        5.8077         149.76         0.5193         0.5623         
1940     bat        0.0001083333333 0.39           0.6668333333   2.34105        294.732        5.8079         149.76         0.5216         0.5627         
1941     bat        0.0001125      0.39           0.6668333333   2.34162        294.732        5.8081         149.76         0.5238         0.5631         
1942     bat        0.0001166666667 0.39           0.6668333333   2.34219        294.732        5.8083         149.76         0.5241         0.5634         
1943     bat        0.0001208333333 0.39           0.6668333333   2.34419        294.732        5.8091         144.756        0.5092         0.5617         
1944     bat        0.000125       0.39           0.6668333333   2.34472        294.732        5.8094         144.756        0.5112         0.5619         
1945     bat        0.0001291666667 0.39           0.6668333333   2.34553        289.764        5.8096         144.756        0.5132         0.562          
1946     bat        0.0001333333333 0.39           0.6668333333   2.34637        289.764        5.8099         144.756        0.5151         0.562          
1947     bat        0.0001375      0.39           0.6668333333   2.34719        289.764        5.8102         144.756        0.517          0.562          
1948     bat        0.0001416666667 0.39           0.6668333333   2.34801        289.764        5.8105         144.756        0.5188         0.5619         
1949     bat        0.0001458333333 0.39           0.6668333333   2.34881        289.764        5.8108         144.756        0.5206         0.5618         
1950     bat        0.00015        0.39           0.6668333333   2.34959        289.764        5.8111         144.756        0.5224         0.5616         
1951     bat        0.0001         0.4            0.6668333333   2.3358         299.736        5.7936         149.76         0.517          0.5531         
1952     bat        0.0001041666667 0.4            0.6668333333   2.3364         294.732        5.7938         149.76         0.5193         0.5537         
1953     bat        0.0001083333333 0.4            0.6668333333   2.3387         294.732        5.7946         149.76         0.5216         0.5523         
1954     bat        0.0001125      0.4            0.6668333333   2.33933        294.732        5.7948         149.76         0.5238         0.5527         
1955     bat        0.0001166666667 0.4            0.6668333333   2.33996        294.732        5.7951         149.76         0.526          0.553          
1956     bat        0.0001208333333 0.4            0.6668333333   2.34059        294.732        5.7953         149.76         0.5281         0.5532         
1957     bat        0.000125       0.4            0.6668333333   2.34121        294.732        5.7955         149.76         0.5283         0.5534         
1958     bat        0.0001291666667 0.4            0.6668333333   2.34182        294.732        5.7958         144.756        0.5132         0.5535         
1959     bat        0.0001333333333 0.4            0.6668333333   2.34242        294.732        5.7961         144.756        0.5151         0.5536         
1960     bat        0.0001375      0.4            0.6668333333   2.34311        289.764        5.7964         144.756        0.517          0.5536         
1961     bat        0.0001416666667 0.4            0.6668333333   2.34402        289.764        5.7966         144.756        0.5188         0.5536         
1962     bat        0.0001458333333 0.4            0.6668333333   2.34492        289.764        5.7969         144.756        0.5206         0.5535         
1963     bat        0.00015        0.4            0.6668333333   2.34579        289.764        5.7972         144.756        0.5224         0.5534         
1964     bat        0.0001         0.41           0.6668333333   2.33371        299.736        5.7803         149.76         0.517          0.5425         
1965     bat        0.0001041666667 0.41           0.6668333333   2.3341         299.736        5.7804         149.76         0.5193         0.543          
1966     bat        0.0001083333333 0.41           0.6668333333   2.33455        294.732        5.7806         149.76         0.5216         0.5435         
1967     bat        0.0001125      0.41           0.6668333333   2.33527        294.732        5.7809         149.76         0.5238         0.5439         
1968     bat        0.0001166666667 0.41           0.6668333333   2.33763        294.732        5.7817         149.76         0.526          0.5424         
1969     bat        0.0001208333333 0.41           0.6668333333   2.33831        294.732        5.7819         149.76         0.5281         0.5427         
1970     bat        0.000125       0.41           0.6668333333   2.33899        294.732        5.7822         149.76         0.5302         0.5429         
1971     bat        0.0001291666667 0.41           0.6668333333   2.33966        294.732        5.7824         149.76         0.5323         0.543          
1972     bat        0.0001333333333 0.41           0.6668333333   2.34032        294.732        5.7827         149.76         0.5324         0.5431         
1973     bat        0.0001375      0.41           0.6668333333   2.34097        294.732        5.783          144.756        0.517          0.5431         
1974     bat        0.0001416666667 0.41           0.6668333333   2.34162        294.732        5.7833         144.756        0.5188         0.5431         
1975     bat        0.0001458333333 0.41           0.6668333333   2.34244        289.764        5.7836         144.756        0.5206         0.543          
1976     bat        0.00015        0.41           0.6668333333   2.34339        289.764        5.7839         144.756        0.5224         0.5429         
1977     bat        0.0001         0.42           0.6668333333   2.32972        299.736        5.7696         -1             -1             -1             
1978     bat        0.0001041666667 0.42           0.6668333333   2.3302         299.736        5.7698         -1             -1             -1             
1979     bat        0.0001083333333 0.42           0.6668333333   2.3322         299.736        5.7706         -1             -1             -1             
1980     bat        0.0001125      0.42           0.6668333333   2.33264        299.736        5.7708         -1             -1             -1             
1981     bat        0.0001166666667 0.42           0.6668333333   2.33325        294.732        5.7711         -1             -1             -1             
1982     bat        0.0001208333333 0.42           0.6668333333   2.33403        294.732        5.7713         -1             -1             -1             
1983     bat        0.000125       0.42           0.6668333333   2.33479        294.732        5.7716         -1             -1             -1             
1984     bat        0.0001291666667 0.42           0.6668333333   2.33718        294.732        5.7724         -1             -1             -1             
1985     bat        0.0001333333333 0.42           0.6668333333   2.3379         294.732        5.7727         -1             -1             -1             
1986     bat        0.0001375      0.42           0.6668333333   2.33861        294.732        5.773          -1             -1             -1             
1987     bat        0.0001416666667 0.42           0.6668333333   2.33931        294.732        5.7733         -1             -1             -1             
1988     bat        0.0001458333333 0.42           0.6668333333   2.34           294.732        5.7736         -1             -1             -1             
1989     bat        0.00015        0.42           0.6668333333   2.34067        294.732        5.7739         -1             -1             -1             
1990     bat        0.0001         0.43           0.6668333333   2.32645        299.736        5.7684         -1             -1             -1             
1991     bat        0.0001041666667 0.43           0.6668333333   2.32698        299.736        5.7686         -1             -1             -1             
1992     bat        0.0001083333333 0.43           0.6668333333   2.32752        299.736        5.7688         -1             -1             -1             
1993     bat        0.0001125      0.43           0.6668333333   2.32805        299.736        5.769          -1             -1             -1             
1994     bat        0.0001166666667 0.43           0.6668333333   2.33012        299.736        5.7699         -1             -1             -1             
1995     bat        0.0001208333333 0.43           0.6668333333   2.33063        299.736        5.7701         -1             -1             -1             
1996     bat        0.000125       0.43           0.6668333333   2.33138        294.732        5.7704         -1             -1             -1             
1997     bat        0.0001291666667 0.43           0.6668333333   2.3322         294.732        5.7706         -1             -1             -1             
1998     bat        0.0001333333333 0.43           0.6668333333   2.33301        294.732        5.7709         -1             -1             -1             
1999     bat        0.0001375      0.43           0.6668333333   2.33382        294.732        5.7712         -1             -1             -1             
2000     bat        0.0001416666667 0.43           0.6668333333   2.33461        294.732        5.7714         -1             -1             -1             
2001     bat        0.0001458333333 0.43           0.6668333333   2.3354         294.732        5.7718         -1             -1             -1             
2002     bat        0.00015        0.43           0.6668333333   2.33617        294.732        5.7721         -1             -1             -1             
2003     bat        0.0001         0.44           0.6668333333   2.32125        299.736        5.7666         -1             -1             -1             
2004     bat        0.0001041666667 0.44           0.6668333333   2.32187        299.736        5.7667         -1             -1             -1             
2005     bat        0.0001083333333 0.44           0.6668333333   2.32421        299.736        5.7676         -1             -1             -1             
2006     bat        0.0001125      0.44           0.6668333333   2.3248         299.736        5.7678         -1             -1             -1             
2007     bat        0.0001166666667 0.44           0.6668333333   2.3254         299.736        5.768          -1             -1             -1             
2008     bat        0.0001208333333 0.44           0.6668333333   2.32599        299.736        5.7683         -1             -1             -1             
2009     bat        0.000125       0.44           0.6668333333   2.32813        299.736        5.7691         -1             -1             -1             
2010     bat        0.0001291666667 0.44           0.6668333333   2.32869        294.732        5.7694         -1             -1             -1             
2011     bat        0.0001333333333 0.44           0.6668333333   2.32957        294.732        5.7697         -1             -1             -1             
2012     bat        0.0001375      0.44           0.6668333333   2.33043        294.732        5.7699         -1             -1             -1             
2013     bat        0.0001416666667 0.44           0.6668333333   2.33129        294.732        5.7702         -1             -1             -1             
2014     bat        0.0001458333333 0.44           0.6668333333   2.33214        294.732        5.7705         -1             -1             -1             
