%eval_id interface cc             ch             cw             se             ph             mn             pd             po             fa             co             kd             tu             Qp             Tp             Bw             Bd             Tc             Bwbc           Bwac           Bdbc           Bdac           
71       bat        0.06           1.4            2.18           0.821          0.9            0.016          0.00015        0.33           0.577          4000           23             0              0.40353        0.58465        2.3906         1.3            0.31243        0.3884         0.6519         0.3884         0.9722         
72       bat        0.08           1.4            2.18           0.821          0.9            0.016          0.00015        0.33           0.577          4000           23             0              0.40353        0.58465        2.3906         1.3            0.31243        0.3884         0.6519         0.3884         0.9722         
73       bat        0.06           1.2            1.78           1.003          0.9            0.016          0.00015        0.33           0.577          4000           23             0              0.85238        0.21937        2.1655         1.3            0.12076        0.3641         0.6191         0.3641         1.162          
74       bat        0.08           1.2            1.78           1.003          0.9            0.016          0.00015        0.33           0.577          4000           23             0              0.85238        0.21937        2.1655         1.3            0.12076        0.3641         0.6191         0.3641         1.162          
75       bat        0.06           1.4            1.78           1.003          0.9            0.016          0.00015        0.33           0.577          4000           23             0              0.74561        0.35826        2.5026         1.3            0.18049        0.382          0.6434         0.382          0.9696         
76       bat        0.08           1.4            1.78           1.003          0.9            0.016          0.00015        0.33           0.577          4000           23             0              0.74561        0.35826        2.5026         1.3            0.18049        0.382          0.6434         0.382          0.9696         
77       bat        0.06           1.2            2.18           1.003          0.9            0.016          0.00015        0.33           0.577          4000           23             0              0.83594        0.22354        2.1402         1.3            0.12493        0.3674         0.6222         0.3674         1.163          
78       bat        0.08           1.2            2.18           1.003          0.9            0.016          0.00015        0.33           0.577          4000           23             0              0.83594        0.22354        2.1402         1.3            0.12493        0.3674         0.6222         0.3674         1.163          
79       bat        0.06           1.4            2.18           1.003          0.9            0.016          0.00015        0.33           0.577          4000           23             0              0.71873        0.3666         2.4788         1.3            0.18465        0.3813         0.6444         0.3813         0.9699         
80       bat        0.08           1.4            2.18           1.003          0.9            0.016          0.00015        0.33           0.577          4000           23             0              0.71873        0.3666         2.4788         1.3            0.18465        0.3813         0.6444         0.3813         0.9699         
81       bat        0.06           1.2            1.78           0.821          1.1            0.016          0.00015        0.33           0.577          4000           23             0              0.55378        0.13049        2.0167         1.3            0.13049        0.3718         0.7964         0.3718         1.3            
82       bat        0.08           1.2            1.78           0.821          1.1            0.016          0.00015        0.33           0.577          4000           23             0              0.55378        0.13049        2.0167         1.3            0.13049        0.3718         0.7964         0.3718         1.3            
83       bat        0.06           1.4            1.78           0.821          1.1            0.016          0.00015        0.33           0.577          4000           23             0              0.50597        0.29993        2.1083         1.3            0.18743        0.3829         0.9            0.3829         1.1701         
84       bat        0.08           1.4            1.78           0.821          1.1            0.016          0.00015        0.33           0.577          4000           23             0              0.50597        0.29993        2.1083         1.3            0.18743        0.3829         0.9            0.3829         1.1701         
85       bat        0.06           1.2            2.18           0.821          1.1            0.016          0.00015        0.33           0.577          4000           23             0              0.55263        0.13465        1.9948         1.3            0.13326        0.3709         0.7974         0.3709         1.3            
86       bat        0.08           1.2            2.18           0.821          1.1            0.016          0.00015        0.33           0.577          4000           23             0              0.55263        0.13465        1.9948         1.3            0.13326        0.3709         0.7974         0.3709         1.3            
87       bat        0.06           1.4            2.18           0.821          1.1            0.016          0.00015        0.33           0.577          4000           23             0              0.49701        0.30271        2.0816         1.3            0.1916         0.3824         0.9006         0.3824         1.1703         
88       bat        0.08           1.4            2.18           0.821          1.1            0.016          0.00015        0.33           0.577          4000           23             0              0.49701        0.30271        2.0816         1.3            0.1916         0.3824         0.9006         0.3824         1.1703         
89       bat        0.06           1.2            1.78           1.003          1.1            0.016          0.00015        0.33           0.577          4000           23             0              0.7904         0.20965        2.1782         1.3            0.09993        0.3586         0.7821         0.3586         1.3            
90       bat        0.08           1.2            1.78           1.003          1.1            0.016          0.00015        0.33           0.577          4000           23             0              0.7904         0.20965        2.1782         1.3            0.09993        0.3586         0.7821         0.3586         1.3            
91       bat        0.06           1.4            1.78           1.003          1.1            0.016          0.00015        0.33           0.577          4000           23             0              0.79599        0.22632        2.2442         1.3            0.13326        0.3729         0.8843         0.3729         1.1655         
92       bat        0.08           1.4            1.78           1.003          1.1            0.016          0.00015        0.33           0.577          4000           23             0              0.79599        0.22632        2.2442         1.3            0.13326        0.3729         0.8843         0.3729         1.1655         
93       bat        0.06           1.2            2.18           1.003          1.1            0.016          0.00015        0.33           0.577          4000           23             0              0.78879        0.10271        2.1561         1.3            0.10271        0.3601         0.7846         0.3601         1.3            
94       bat        0.08           1.2            2.18           1.003          1.1            0.016          0.00015        0.33           0.577          4000           23             0              0.78879        0.10271        2.1561         1.3            0.10271        0.3601         0.7846         0.3601         1.3            
95       bat        0.06           1.4            2.18           1.003          1.1            0.016          0.00015        0.33           0.577          4000           23             0              0.78269        0.2291         2.2166         1.3            0.13743        0.3759         0.8859         0.3759         1.1659         
96       bat        0.08           1.4            2.18           1.003          1.1            0.016          0.00015        0.33           0.577          4000           23             0              0.78269        0.2291         2.2166         1.3            0.13743        0.3759         0.8859         0.3759         1.1659         
97       bat        0.06           1.2            1.78           0.821          0.9            0.033          0.00015        0.33           0.577          4000           23             0              0.98123        0.27076        3.9214         1.3            0.17354        0.3821         0.6416         0.3821         1.169          
98       bat        0.08           1.2            1.78           0.821          0.9            0.033          0.00015        0.33           0.577          4000           23             0              0.98123        0.27076        3.9214         1.3            0.17354        0.3821         0.6416         0.3821         1.169          
99       bat        0.06           1.4            1.78           0.821          0.9            0.033          0.00015        0.33           0.577          4000           23             0              0.85964        0.49576        4.0208         1.3            0.3041         0.3877         0.6518         0.3877         0.9722         
100      bat        0.08           1.4            1.78           0.821          0.9            0.033          0.00015        0.33           0.577          4000           23             0              0.85964        0.49576        4.0208         1.3            0.3041         0.3877         0.6518         0.3877         0.9722         
101      bat        0.06           1.2            2.18           0.821          0.9            0.033          0.00015        0.33           0.577          4000           23             0              0.96603        0.27771        3.8931         1.3            0.17771        0.3816         0.6423         0.3816         1.1693         
102      bat        0.08           1.2            2.18           0.821          0.9            0.033          0.00015        0.33           0.577          4000           23             0              0.96603        0.27771        3.8931         1.3            0.17771        0.3816         0.6423         0.3816         1.1693         
103      bat        0.06           1.4            2.18           0.821          0.9            0.033          0.00015        0.33           0.577          4000           23             0              0.84063        0.51104        3.9909         1.3            0.31243        0.3884         0.6519         0.3884         0.9722         
104      bat        0.08           1.4            2.18           0.821          0.9            0.033          0.00015        0.33           0.577          4000           23             0              0.84063        0.51104        3.9909         1.3            0.31243        0.3884         0.6519         0.3884         0.9722         
105      bat        0.06           1.2            1.78           1.003          0.9            0.033          0.00015        0.33           0.577          4000           23             0              1.58917        0.19854        4.1758         1.3            0.12076        0.3641         0.6191         0.3641         1.162          
106      bat        0.08           1.2            1.78           1.003          0.9            0.033          0.00015        0.33           0.577          4000           23             0              1.58917        0.19854        4.1758         1.3            0.12076        0.3641         0.6191         0.3641         1.162          
107      bat        0.06           1.4            1.78           1.003          0.9            0.033          0.00015        0.33           0.577          4000           23             0              1.37332        0.31243        4.2607         1.3            0.18049        0.382          0.6434         0.382          0.9696         
108      bat        0.08           1.4            1.78           1.003          0.9            0.033          0.00015        0.33           0.577          4000           23             0              1.37332        0.31243        4.2607         1.3            0.18049        0.382          0.6434         0.382          0.9696         
109      bat        0.06           1.2            2.18           1.003          0.9            0.033          0.00015        0.33           0.577          4000           23             0              1.54211        0.20549        4.1391         1.3            0.12493        0.3674         0.6222         0.3674         1.163          
110      bat        0.08           1.2            2.18           1.003          0.9            0.033          0.00015        0.33           0.577          4000           23             0              1.54211        0.20549        4.1391         1.3            0.12493        0.3674         0.6222         0.3674         1.163          
