%eval_id interface rv             ibd            dh             cw             mn             sd             po             fat            co             kd             tauc           AvgErr         
148      interface1 15577224.21    0.01           15.56          11.6           0.025          0.0003         0.349          0.675          9999.75        19.5           2              58.9683        
149      interface1 15577224.21    0.01           15.59125       11.6           0.025          0.0003         0.349          0.675          10000          19.5           2              60.18085       
150      interface1 15577224.21    0.01           15.56          11.6           0.025          0.0003         0.349          0.675          10000          19.5           2.25           59.59546       
151      interface1 15577224.21    0.04125        15.56          11.6           0.025          0.0003         0.349          0.675          10000          19.5           2              65.40844       
152      interface1 15577224.21    0.01           15.56          11.6           0.025          0.0003         0.2865         0.675          10000          19.5           2              59.3367        
153      interface1 15577224.21    0.01           15.56          11.85          0.025          0.0003         0.349          0.675          10000          19.5           2              59.66099       
154      interface1 15577224.21    0.01           15.56          11.6           0.025          0.0003         0.349          0.675          10000.25       19.5           2              58.96722       
155      interface1 15577224.21    0.01           15.56          11.6           0.025          0.0003         0.349          0.675          10000          19.5           1.75           59.40053       
156      interface1 15577224.21    0.01           15.52875       11.6           0.025          0.0003         0.349          0.675          10000          19.5           2              100            
157      interface1 15577223.96    0.01           15.56          11.6           0.025          0.0003         0.349          0.675          10000          19.5           2              58.96766       
158      interface1 15577224.21    0.01           15.56          11.6           0.025          0.0003         0.349          0.675          10000          19.25          2              59.18619       
159      interface1 15577224.21    0.01           15.56          11.6           0.025          0.0003         0.349          0.6125         10000          19.5           2              63.91562       
160      interface1 15577224.21    0.01           15.56          11.6           0.025          0.0003         0.349          0.675          10000          19.625         2              58.846         
161      interface1 15577224.21    0.01           15.51          11.6           0.025          0.0003         0.349          0.675          10000          19.625         2              100            
162      interface1 15577224.21    0.01           15.56          11.6           0.025          0.0003         0.349          0.675          10000          19.625         1.875          59.17063       
163      interface1 15577224.21    0.05           15.56          11.6           0.025          0.0003         0.349          0.675          10000          19.625         2              67.1056        
164      interface1 15577224.21    0.01           15.61          11.6           0.025          0.0003         0.349          0.675          10000          19.625         2              61.28088       
165      interface1 15577224.21    0.01           15.56          11.6           0.025          0.0003         0.349          0.675          10000          19.625         2.125          59.36905       
166      interface1 15577224.33    0.01           15.56          11.6           0.025          0.0003         0.349          0.675          10000          19.625         2              58.846         
167      interface1 15577224.08    0.01           15.56          11.6           0.025          0.0003         0.349          0.675          10000          19.625         2              58.846         
168      interface1 15577224.21    0.01           15.56          11.6           0.025          0.0003         0.349          0.675          9999.875       19.625         2              58.84622       
169      interface1 15577224.21    0.01           15.56          11.725         0.025          0.0003         0.349          0.675          10000          19.625         2              59.74048       
170      interface1 15577224.21    0.01           15.56          11.6           0.025          0.0003         0.349          0.675          10000.125      19.625         2              58.84561       
171      interface1 15577224.21    0.01           15.56          11.6           0.025          0.0003         0.349          0.675          10000.25       19.625         2              58.84538       
172      interface1 15577224.21    0.05           15.56          11.6           0.025          0.0003         0.349          0.675          10000.25       19.625         2              67.10496       
173      interface1 15577224.21    0.01           15.56          11.6           0.025          0.0003         0.349          0.675          10000.25       19.625         1.875          59.17001       
174      interface1 15577224.21    0.01           15.56          11.6           0.025          0.0003         0.349          0.675          10000.25       19.625         2.125          59.36856       
175      interface1 15577224.33    0.01           15.56          11.6           0.025          0.0003         0.349          0.675          10000.25       19.625         2              58.84538       
176      interface1 15577224.21    0.01           15.61          11.6           0.025          0.0003         0.349          0.675          10000.25       19.625         2              61.28028       
177      interface1 15577224.21    0.01           15.56          11.6           0.025          0.0003         0.349          0.577          10000.25       19.625         2              66.97864       
178      interface1 15577224.21    0.01           15.56          11.6           0.025          0.0003         0.349          0.675          10000.375      19.625         2              58.84517       
179      interface1 15577224.33    0.01           15.56          11.6           0.025          0.0003         0.349          0.675          10000.375      19.625         2              58.84517       
180      interface1 15577224.21    0.01           15.56          11.6           0.025          0.0003         0.349          0.675          10000.375      19.5           2              58.96696       
181      interface1 15577224.21    0.01           15.56          11.6           0.025          0.0003         0.349          0.577          10000.375      19.625         2              66.97839       
182      interface1 15577224.21    0.01           15.56          11.6           0.025          0.0003         0.349          0.675          10000.375      19.625         1.875          59.16978       
183      interface1 15577224.21    0.01           15.51          11.6           0.025          0.0003         0.349          0.675          10000.375      19.625         2              100            
184      interface1 15577224.21    0.01           15.56          11.6           0.025          0.0003         0.349          0.675          10000.375      19.625         2.125          59.36818       
185      interface1 15577224.21    0.01           15.61          11.6           0.025          0.0003         0.349          0.675          10000.375      19.625         2              61.28006       
186      interface1 15577224.21    0.01           15.56          11.6           0.025          0.0003         0.349          0.675          10000.5        19.625         2              58.84495       
187      interface1 15577224.21    0.01           15.61          11.6           0.025          0.0003         0.349          0.675          10000.5        19.625         2              61.27982       
188      interface1 15577224.21    0.01           15.56          11.6           0.025          0.0003         0.349          0.577          10000.5        19.625         2              66.97814       
189      interface1 15577224.21    0.05           15.56          11.6           0.025          0.0003         0.349          0.675          10000.5        19.625         2              67.10453       
190      interface1 15577224.21    0.01           15.56          11.6           0.025          0.0003         0.235          0.675          10000.5        19.625         2              59.26296       
191      interface1 15577224.21    0.01           15.56          11.6           0.025          0.0003         0.349          0.675          10000.5        19.75          2              59.80339       
192      interface1 15577224.21    0.01           15.56          11.725         0.025          0.0003         0.349          0.675          10000.5        19.625         2              59.73945       
193      interface1 15577224.21    0.01           15.56          11.6           0.025          0.0003         0.349          0.675          10000.5        19.625         2.125          59.36797       
194      interface1 15577224.33    0.01           15.56          11.6           0.025          0.0003         0.349          0.675          10000.5        19.625         2              58.84495       
195      interface1 15577224.21    0.01           15.56          11.6           0.025          0.0003         0.349          0.675          10000.625      19.625         2              58.84471       
196      interface1 15577224.21    0.01           15.56          11.6           0.025          0.0003         0.349          0.675          10000.625      19.75          2              59.80301       
197      interface1 15577224.21    0.01           15.56          11.725         0.025          0.0003         0.349          0.675          10000.625      19.625         2              59.73921       
198      interface1 15577224.21    0.01           15.56          11.6           0.025          0.0003         0.349          0.675          10000.625      19.5           2              58.96635       
199      interface1 15577224.21    0.01           15.56          11.6           0.025          0.0003         0.349          0.675          10000.75       19.625         2              58.84432       
200      interface1 15577224.21    0.01           15.56          11.6           0.025          0.0003         0.235          0.675          10000.75       19.625         2              59.26249       
201      interface1 15577224.33    0.01           15.56          11.6           0.025          0.0003         0.349          0.675          10000.75       19.625         2              58.84432       
202      interface1 15577224.21    0.01           15.61          11.6           0.025          0.0003         0.349          0.675          10000.75       19.625         2              61.27922       
203      interface1 15577224.21    0.01           15.56          11.6           0.025          0.0003         0.349          0.675          10000.75       19.625         1.875          59.16895       
204      interface1 15577224.21    0.01           15.56          11.6           0.025          0.0003         0.349          0.577          10000.75       19.625         2              66.97748       
205      interface1 15577224.21    0.01           15.56          11.6           0.025          0.0003         0.349          0.675          10000.875      19.625         2              58.84409       
206      interface1 15577224.08    0.01           15.56          11.6           0.025          0.0003         0.349          0.675          10000.875      19.625         2              58.84409       
207      interface1 15577224.21    0.01           15.56          11.6           0.025          0.0003         0.349          0.675          10000.875      19.625         1.875          59.16873       
208      interface1 15577224.21    0.01           15.56          11.725         0.025          0.0003         0.349          0.675          10000.875      19.625         2              59.73876       
209      interface1 15577224.21    0.01           15.61          11.6           0.025          0.0003         0.349          0.675          10000.875      19.625         2              61.279         
