%eval_id interface cw             ch             ph             se             Qp             Tp             Bw             Bd             Tc             Bwbc           Bwac           Bdbc           Bdac           
130      bat        1.98           1.333333333    0.2666666667   2.694          1.18           360            3.917          1.332          288            0.576          1.052          0.573          0.814          
131      bat        2.046666667    1.333333333    0.2666666667   2.694          1.18           360            3.914          1.332          288            0.57           1.045          0.567          0.811          
132      bat        2.113333333    1.333333333    0.2666666667   2.694          1.18           360            3.911          1.332          360            1.039          1.436          0.808          0.808          
133      bat        2.18           1.333333333    0.2666666667   2.694          1.18           360            3.908          1.332          360            1.033          1.43           0.805          0.805          
134      bat        1.78           1.366666667    0.2666666667   2.694          1.18           360            3.917          1.366          360            1.052          1.448          0.814          0.814          
135      bat        1.846666667    1.366666667    0.2666666667   2.694          1.18           360            3.914          1.366          360            1.045          1.442          0.811          0.811          
136      bat        1.913333333    1.366666667    0.2666666667   2.694          1.18           360            3.911          1.366          360            1.039          1.436          0.808          0.808          
137      bat        1.98           1.366666667    0.2666666667   2.694          1.18           360            3.908          1.366          360            1.033          1.43           0.805          0.805          
138      bat        2.046666667    1.366666667    0.2666666667   2.694          1.18           360            3.904          1.366          360            1.03           1.423          0.802          0.802          
139      bat        2.113333333    1.366666667    0.2666666667   2.694          1.17           360            3.901          1.366          360            1.027          1.423          0.799          0.799          
140      bat        2.18           1.366666667    0.2666666667   2.694          1.17           360            3.898          1.366          360            1.021          1.417          0.799          0.799          
141      bat        1.78           1.4            0.2666666667   2.694          1.18           360            3.908          1.399          360            1.033          1.43           0.805          0.805          
142      bat        1.846666667    1.4            0.2666666667   2.694          1.18           360            3.904          1.399          360            1.03           1.423          0.802          0.802          
143      bat        1.913333333    1.4            0.2666666667   2.694          1.17           360            3.901          1.399          360            1.027          1.423          0.799          0.799          
144      bat        1.98           1.4            0.2666666667   2.694          1.17           360            3.898          1.399          360            1.021          1.417          0.799          0.799          
145      bat        2.046666667    1.4            0.2666666667   2.694          1.13           360            3.965          1.399          360            0.802          1.228          0.625          0.838          
146      bat        2.113333333    1.4            0.2666666667   2.694          1.12           360            3.959          1.399          360            0.796          1.222          0.622          0.835          
147      bat        2.18           1.4            0.2666666667   2.694          1.12           360            3.959          1.399          360            0.789          1.216          0.619          0.835          
