ibh se mn Qp Tp Bw Bd Tc Bwbc Bwac Bdbc Bdac LnQp LnTp LnBw LnBd LnTc LnBwbc LnBwac LnBdbc LnBdac P1 P2 P3
0.2666666667 0.9575 0.02308333333 2.75 360 9.781 1.3 252 1.442 1.673 0.75 0.863 -0.0799867620526654 -1.46633706879343 0.414812410513846 0.0392207131532813 -1.20397280432594 0.119170960931231 0.267758344073161 0.206614249362999 -0.329662144692664 1.52597890461752 1.29877378322391 2.00385252883724
0.2833333333 0.9575 0.02308333333 2.7 396 9.781 1.3 252 1.338 1.539 0.604 0.604 -0.0983359007208618 -1.3710268889891 0.414812410513846 0.0392207131532813 -1.20397280432594 0.044315883774511 0.184272776925216 -0.00988475923254197 -0.686502637841277 1.43577645043301 1.39887613735278 2.00457189027309
0.3 0.9575 0.02308333333 2.7 396 9.781 1.3 252 1.335 1.542 0.616 0.616 -0.0983359007208618 -1.3710268889891 0.414812410513846 0.0392207131532813 -1.20397280432594 0.0420712139206871 0.186220197209612 0.00978800636616294 -0.666829872242572 1.43577645043301 1.38951658717328 1.9980516413866
0.3166666667 0.9575 0.02308333333 2.78 360 9.781 1.3 288 1.545 1.826 0.625 0.765 -0.0691367460285997 -1.46633706879343 0.414812410513846 0.0392207131532813 -1.07044141170141 0.188163832418183 0.355267704241251 0.0242926925690445 -0.450201001949556 1.52544866347099 1.22912027989986 1.95901257968052
0.3333333333 0.9575 0.02308333333 2.78 360 9.781 1.3 288 1.533 1.807 0.634 0.774 -0.0691367460285997 -1.46633706879343 0.414812410513846 0.0392207131532813 -1.07044141170141 0.180366521958151 0.344807933678566 0.038589997269869 -0.438504962186365 1.52544866347099 1.22108361671412 1.95398025166404
0.35 0.9575 0.02308333333 2.81 360 9.781 1.3 252 1.338 1.582 0.762 0.884 -0.0584031903854909 -1.46633706879343 0.414812410513846 0.0392207131532813 -1.20397280432594 0.044315883774511 0.211829791413936 0.222487598519289 -0.305619773138448 1.52499989110859 1.2803477843421 1.99120946079285
0.3666666667 0.9575 0.02308333333 2.79 396 9.781 1.3 252 1.222 1.436 0.616 0.616 -0.065546077897871 -1.3710268889891 0.414812410513846 0.0392207131532813 -1.20397280432594 -0.0463712171821223 0.115001392694507 0.00978800636616294 -0.666829872242572 1.43390388610089 1.38191316921316 1.99142269792729
0.3833333333 0.9575 0.02308333333 2.8 360 9.781 1.3 180 0.817 1.094 0.756 0.896 -0.061968256549987 -1.46633706879343 0.414812410513846 0.0392207131532813 -1.54044504094715 -0.44897626205366 -0.157019373931736 0.214582419012176 -0.292136422801161 1.52514058370166 1.6524512083364 2.24869935651396
0.4 0.9575 0.02308333333 2.8 360 9.781 1.3 180 0.832 1.082 0.832 0.96 -0.061968256549987 -1.46633706879343 0.414812410513846 0.0392207131532813 -1.54044504094715 -0.430782916092454 -0.168048897507236 0.310373483653852 -0.22314355131421 1.52514058370166 1.65315154198813 2.24921404513478
0.2 0.9726666667 0.02308333333 2.71 324 9.781 1.3 180 1.186 1.411 0.814 0.927 -0.0946390388395357 -1.57169758445125 0.414812410513846 0.0392207131532813 -1.54044504094715 -0.0762737773559921 0.0974385949391511 0.288501408835183 -0.258123270210236 1.62826876791231 1.59315522740204 2.27802606639106
0.2166666667 0.9726666667 0.02308333333 2.71 324 9.781 1.3 180 1.167 1.39 0.82 0.933 -0.0946390388395357 -1.57169758445125 0.414812410513846 0.0392207131532813 -1.54044504094715 -0.0924237246271068 0.0824436692110746 0.295845383090942 -0.251671634928748 1.62826876791231 1.59347831179766 2.27825202967719
0.2333333333 0.9726666667 0.02308333333 2.72 360 9.781 1.3 180 1.1 1.347 0.75 0.875 -0.0909557934232392 -1.46633706879343 0.414812410513846 0.0392207131532813 -1.54044504094715 -0.151549898127201 0.0510198194967011 0.206614249362999 -0.315852949418477 1.52659316505455 1.59404951349658 2.20714307263257
0.25 0.9726666667 0.02308333333 2.75 324 9.781 1.3 216 1.286 1.527 0.756 0.878 -0.0799867620526654 -1.57169758445125 0.414812410513846 0.0392207131532813 -1.35812348415319 0.0046765478839018 0.17644494830497 0.214582419012176 -0.312430242140975 1.62748287701895 1.42102510844962 2.16055846341499
0.2666666667 0.9726666667 0.02308333333 2.75 360 9.781 1.3 252 1.369 1.576 0.607 0.607 -0.0799867620526654 -1.46633706879343 0.414812410513846 0.0392207131532813 -1.20397280432594 0.0672204683747861 0.208029913504162 -0.00493016610785872 -0.681548044716593 1.52597890461752 1.40067040863738 2.07134961099523
0.2833333333 0.9726666667 0.02308333333 2.73 360 9.781 1.3 252 1.369 1.576 0.616 0.616 -0.0872860645342769 -1.46633706879343 0.414812410513846 0.0392207131532813 -1.20397280432594 0.0672204683747861 0.208029913504162 0.00978800636616294 -0.666829872242572 1.52637891504563 1.39359371174715 2.06686623314551
0.3 0.9726666667 0.02308333333 2.73 360 9.781 1.3 216 1.155 1.369 0.625 0.625 -0.0872860645342769 -1.46633706879343 0.414812410513846 0.0392207131532813 -1.35812348415319 -0.102759733957769 0.0672204683747861 0.0242926925690445 -0.65232518603969 1.52637891504563 1.51185179027376 2.14837809243389
0.3166666667 0.9726666667 0.02308333333 2.73 360 9.781 1.3 216 1.146 1.362 0.634 0.634 -0.0872860645342769 -1.46633706879343 0.414812410513846 0.0392207131532813 -1.35812348415319 -0.110582459638978 0.062094129795795 0.038589997269869 -0.638027881338866 1.52637891504563 1.50637058016889 2.14452440347371
0.3333333333 0.9726666667 0.02308333333 2.74 360 9.781 1.3 180 0.985 1.228 0.792 0.914 -0.0836297533311663 -1.46633706879343 0.414812410513846 0.0392207131532813 -1.54044504094715 -0.261973715741574 -0.0414732482065751 0.261102434647069 -0.272246264321942 1.52617419414569 1.60798435690488 2.21693963899043
0.35 0.9726666667 0.02308333333 2.84 360 9.781 1.3 252 1.369 1.609 0.771 0.893 -0.0477836215580307 -1.46633706879343 0.414812410513846 0.0392207131532813 -1.20397280432594 0.0672204683747861 0.22875279007872 0.234229416395973 -0.295490254899593 1.52463012226678 1.28396840075588 1.99325659759671
0.3666666667 0.9726666667 0.02308333333 2.82 396 9.781 1.3 252 1.259 1.478 0.625 0.625 -0.0548507887811231 -1.3710268889891 0.414812410513846 0.0392207131532813 -1.20397280432594 -0.0165423228693158 0.143829744594484 0.0242926925690445 -0.65232518603969 1.43345480405814 1.37718170213173 1.98781843133718
0.3833333333 0.9726666667 0.02308333333 2.82 396 9.781 1.3 252 1.259 1.478 0.634 0.634 -0.0548507887811231 -1.3710268889891 0.414812410513846 0.0392207131532813 -1.20397280432594 -0.0165423228693158 0.143829744594484 0.038589997269869 -0.638027881338866 1.43345480405814 1.37079536134594 1.98339925329342
0.4 0.9726666667 0.02308333333 2.84 360 9.781 1.3 180 0.86 1.113 0.847 0.975 -0.0477836215580307 -1.46633706879343 0.414812410513846 0.0392207131532813 -1.54044504094715 -0.397682967666109 -0.139801005638118 0.328241737484698 -0.207639364778245 1.52463012226678 1.6436312640493 2.2418788419278
0.2 0.9878333333 0.02308333333 2.76 324 9.781 1.3 180 1.213 1.436 0.826 0.939 -0.0763569940020867 -1.57169758445125 0.414812410513846 0.0392207131532813 -1.54044504094715 -0.0537634479696126 0.115001392694507 0.303135816353621 -0.245261356567829 1.62730852127654 1.5940925973794 2.27799566119847
0.2166666667 0.9878333333 0.02308333333 2.75 324 9.781 1.3 180 1.192 1.417 0.832 0.945 -0.0799867620526654 -1.57169758445125 0.414812410513846 0.0392207131532813 -1.54044504094715 -0.0712275092883679 0.101681882777018 0.310373483653852 -0.238891908282349 1.62748287701895 1.59429750383715 2.27826360321436
0.2333333333 0.9878333333 0.02308333333 2.77 324 9.781 1.3 180 1.125 1.375 0.762 0.887 -0.0727403535318981 -1.57169758445125 0.414812410513846 0.0392207131532813 -1.54044504094715 -0.129077042275142 0.0715936531870088 0.222487598519289 -0.302231853466512 1.62714283082898 1.5923574607928 2.27666336441308
0.25 0.9878333333 0.02308333333 2.8 324 9.781 1.3 216 1.314 1.551 0.768 0.887 -0.061968256549987 -1.57169758445125 0.414812410513846 0.0392207131532813 -1.35812348415319 0.026215842130893 0.192039806262876 0.230330775980315 -0.302231853466512 1.62669686718394 1.42353865960501 2.16162092261712
0.2666666667 0.9878333333 0.02308333333 2.78 360 9.781 1.3 216 1.192 1.399 0.616 0.616 -0.0691367460285997 -1.46633706879343 0.414812410513846 0.0392207131532813 -1.35812348415319 -0.0712275092883679 0.0888976177518184 0.00978800636616294 -0.666829872242572 1.52544866347099 1.51731124899061 2.1515638617524
0.2833333333 0.9878333333 0.02308333333 2.77 360 9.781 1.3 216 1.186 1.399 0.625 0.625 -0.0727403535318981 -1.46633706879343 0.414812410513846 0.0392207131532813 -1.35812348415319 -0.0762737773559921 0.0888976177518184 0.0242926925690445 -0.65232518603969 1.52561623426927 1.51140271172725 2.14752020974948
0.3 0.9878333333 0.02308333333 2.76 360 9.781 1.3 216 1.183 1.399 0.634 0.634 -0.0763569940020867 -1.46633706879343 0.414812410513846 0.0392207131532813 -1.35812348415319 -0.0788064929352761 0.0888976177518184 0.038589997269869 -0.638027881338866 1.52579294983528 1.50571624592224 2.14364771802673
0.3166666667 0.9878333333 0.02308333333 2.84 360 9.781 1.3 252 1.399 1.698 0.643 0.796 -0.0477836215580307 -1.46633706879343 0.414812410513846 0.0392207131532813 -1.20397280432594 0.0888976177518184 0.28259100995763 0.0526857670702625 -0.410477649931709 1.52463012226678 1.30712611099791 2.00825189649499
0.3333333333 0.9878333333 0.02308333333 2.78 360 9.781 1.3 180 1.015 1.259 0.805 0.927 -0.0691367460285997 -1.46633706879343 0.414812410513846 0.0392207131532813 -1.54044504094715 -0.231971465437775 -0.0165423228693158 0.277383320251206 -0.258123270210236 1.52544866347099 1.60331670682356 2.21305627747352
0.35 0.9878333333 0.02308333333 2.87 360 9.781 1.3 252 1.393 1.637 0.78 0.899 -0.0372756439596155 -1.46633706879343 0.414812410513846 0.0392207131532813 -1.20397280432594 0.0845996168661429 0.246005220457472 0.245834962516281 -0.288793801304471 1.52433697352869 1.28882227855122 1.99616283768548
0.3666666667 0.9878333333 0.02308333333 2.85 360 9.781 1.3 252 1.295 1.515 0.634 0.634 -0.0442686794505861 -1.46633706879343 0.414812410513846 0.0392207131532813 -1.20397280432594 0.0116506172199753 0.168555361029807 0.038589997269869 -0.638027881338866 1.52452400808066 1.37355958204404 2.05203298624542
0.3833333333 0.9878333333 0.02308333333 2.82 360 9.781 1.3 144 0.832 0.966 0.799 0.863 -0.0548507887811231 -1.46633706879343 0.414812410513846 0.0392207131532813 -1.76358859226136 -0.430782916092454 -0.281451522701145 0.269901988598918 -0.329662144692664 1.52486797601101 1.88588382894476 2.42523816573533
0.4 0.9878333333 0.02308333333 2.82 360 9.781 1.3 144 0.838 0.966 0.838 0.902 -0.0548507887811231 -1.46633706879343 0.414812410513846 0.0392207131532813 -1.76358859226136 -0.42359725643158 -0.281451522701145 0.317559143314726 -0.285462315713468 1.52486797601101 1.88446991518486 2.42413885854353
0.2 1.003 0.02308333333 2.8 324 9.781 1.3 180 1.237 1.466 0.838 0.951 -0.061968256549987 -1.57169758445125 0.414812410513846 0.0392207131532813 -1.54044504094715 -0.0341709845211749 0.135677525532934 0.317559143314726 -0.232562773230701 1.62669686718394 1.59608152181901 2.27895127679337
0.2166666667 1.003 0.02308333333 2.79 324 9.781 1.3 144 0.905 1.216 0.689 0.844 -0.065546077897871 -1.57169758445125 0.414812410513846 0.0392207131532813 -1.76358859226136 -0.346680413213737 -0.0512932943875506 0.121782313846302 -0.351924341180135 1.62683709117232 1.83623111497175 2.45323126280512
0.2333333333 1.003 0.02308333333 2.81 324 9.781 1.3 180 1.149 1.399 0.774 0.899 -0.0584031903854909 -1.57169758445125 0.414812410513846 0.0392207131532813 -1.54044504094715 -0.107968079064907 0.0888976177518184 0.23811291642237 -0.288793801304471 1.62656495890371 1.5914240281448 2.27559750458864
0.25 1.003 0.02308333333 2.84 324 9.781 1.3 216 1.338 1.582 0.777 0.899 -0.0477836215580307 -1.57169758445125 0.414812410513846 0.0392207131532813 -1.35812348415319 0.044315883774511 0.211829791413936 0.241981393200291 -0.288793801304471 1.62621828404904 1.42593548613555 2.1628402432903
0.2666666667 1.003 0.02308333333 2.81 360 9.781 1.3 216 1.222 1.433 0.625 0.625 -0.0584031903854909 -1.46633706879343 0.414812410513846 0.0392207131532813 -1.35812348415319 -0.0463712171821223 0.112910070914509 0.0242926925690445 -0.65232518603969 1.52499989110859 1.51179253052767 2.14735682252402
0.2833333333 1.003 0.02308333333 2.8 360 9.781 1.3 216 1.216 1.433 0.634 0.634 -0.061968256549987 -1.46633706879343 0.414812410513846 0.0392207131532813 -1.35812348415319 -0.0512932943875506 0.112910070914509 0.038589997269869 -0.638027881338866 1.52514058370166 1.50613673005691 2.14347886616135
0.3 1.003 0.02308333333 2.8 360 9.781 1.3 216 1.21 1.43 0.646 0.646 -0.061968256549987 -1.46633706879343 0.414812410513846 0.0392207131532813 -1.35812348415319 -0.0562397183228761 0.11081436634029 0.0573405466152451 -0.61927733199349 1.52514058370166 1.49891109813756 2.13840788442566
0.3166666667 1.003 0.02308333333 2.87 360 9.781 1.3 252 1.43 1.728 0.655 0.802 -0.0372756439596155 -1.46633706879343 0.414812410513846 0.0392207131532813 -1.20397280432594 0.11081436634029 0.300104592450338 0.071176278467895 -0.402968227909577 1.52433697352869 1.31123703390149 2.01070777785868
0.3333333333 1.003 0.02308333333 2.82 360 9.781 1.3 180 1.039 1.283 0.817 0.939 -0.0548507887811231 -1.46633706879343 0.414812410513846 0.0392207131532813 -1.54044504094715 -0.208601365814436 0.00234100770197345 0.292180137692646 -0.245261356567829 1.52486797601101 1.60062903266277 2.21070930799752
0.35 1.003 0.02308333333 2.91 360 9.781 1.3 252 1.42 1.661 0.789 0.908 -0.0234345925477441 -1.46633706879343 0.414812410513846 0.0392207131532813 -1.20397280432594 0.103796793681644 0.260559752699632 0.257307363678517 -0.278832457174798 1.52406132270388 1.29312423658335 1.99873290026485
0.3666666667 1.003 0.02308333333 2.87 360 9.781 1.3 216 1.1 1.323 0.64 0.64 -0.0372756439596155 -1.46633706879343 0.414812410513846 0.0392207131532813 -1.35812348415319 -0.151549898127201 0.0330418072012927 0.0480092191863607 -0.628608659422374 1.52433697352869 1.50532795851322 2.14233878542778
0.3833333333 1.003 0.02308333333 2.85 360 9.781 1.3 144 0.875 1.003 0.841 0.905 -0.0442686794505861 -1.46633706879343 0.414812410513846 0.0392207131532813 -1.76358859226136 -0.380391470556048 -0.243864568951727 0.321132702805591 -0.282141892076165 1.52452400808066 1.87006486029008 2.41274035754079
0.4 1.003 0.02308333333 2.87 360 9.781 1.3 144 0.866 0.994 0.853 0.917 -0.0372756439596155 -1.46633706879343 0.414812410513846 0.0392207131532813 -1.76358859226136 -0.390730448351228 -0.252878150257089 0.335300590324322 -0.268969363519627 1.52433697352869 1.87393526283183 2.41562343467503
0.2 0.821 0.0245 2.55 5292 9.781 1.3 360 1.786 1.972 0.695 0.786 -0.155494314560811 1.22151042499126 0.414812410513846 0.0392207131532813 -0.847297860387204 0.333118404522781 0.432188178248918 0.130452888397435 -0.423120043346885 1.29935966388809 1.10078003444819 1.70295396895487
0.2166666667 0.821 0.0245 2.55 5328 9.781 1.3 252 1.137 1.369 0.664 0.78 -0.155494314560811 1.22829011197664 0.414812410513846 0.0392207131532813 -1.20397280432594 -0.118466863163127 0.0672204683747861 0.0848231923090769 -0.430782916092454 1.30573520169927 1.28874838403131 1.83461625804961
0.2333333333 0.821 0.0245 2.55 5328 9.781 1.3 252 1.122 1.353 0.671 0.786 -0.155494314560811 1.22829011197664 0.414812410513846 0.0392207131532813 -1.20397280432594 -0.131747270831021 0.0554642712571251 0.0953101798043249 -0.423120043346885 1.30573520169927 1.28767183077451 1.83386018025552
0.25 0.821 0.0245 2.55 5328 9.781 1.3 216 0.924 1.137 0.728 0.835 -0.155494314560811 1.22829011197664 0.414812410513846 0.0392207131532813 -1.35812348415319 -0.325903285271979 -0.118466863163127 0.176842091029329 -0.362645110925236 1.30573520169927 1.45860596079435 1.95767100551176
0.2666666667 0.821 0.0245 2.55 5328 9.781 1.3 216 0.905 1.119 0.735 0.841 -0.155494314560811 1.22829011197664 0.414812410513846 0.0392207131532813 -1.35812348415319 -0.346680413213737 -0.134424648601738 0.18641154204548 -0.355485175803144 1.30573520169927 1.46419796014396 1.96184099341572
0.2833333333 0.821 0.0245 2.55 5292 9.781 1.3 252 1.082 1.326 0.655 0.777 -0.155494314560811 1.22151042499126 0.414812410513846 0.0392207131532813 -1.20397280432594 -0.168048897507236 0.0353068138321449 0.071176278467895 -0.434636485408444 1.29935966388809 1.29344982650182 1.83339793547854
0.3 0.821 0.0245 2.55 5328 9.781 1.3 252 1.045 1.289 0.671 0.792 -0.155494314560811 1.22829011197664 0.414812410513846 0.0392207131532813 -1.20397280432594 -0.202843192514752 0.00700664602552436 0.0953101798043249 -0.415515443961666 1.30573520169927 1.29324478809681 1.83777759777841
0.3166666667 0.821 0.0245 2.55 5292 9.781 1.3 288 1.216 1.454 0.683 0.802 -0.155494314560811 1.22151042499126 0.414812410513846 0.0392207131532813 -1.07044141170141 -0.0512932943875506 0.127458301179802 0.113035902403433 -0.402968227909577 1.29935966388809 1.15753269690788 1.74017742789355
0.3333333333 0.821 0.0245 2.55 5292 9.781 1.3 216 0.881 1.1 0.735 0.844 -0.155494314560811 1.22151042499126 0.414812410513846 0.0392207131532813 -1.35812348415319 -0.373557730977483 -0.151549898127201 0.18641154204548 -0.351924341180135 1.29935966388809 1.4716019003544 1.96314739366815
0.35 0.821 0.0245 2.55 5328 9.781 1.3 216 0.814 1.045 0.728 0.844 -0.155494314560811 1.22829011197664 0.414812410513846 0.0392207131532813 -1.35812348415319 -0.452654990911123 -0.202843192514752 0.176842091029329 -0.351924341180135 1.30573520169927 1.49855435898383 1.98761404296359
0.3666666667 0.821 0.0245 2.55 5328 9.781 1.3 216 0.783 1.039 0.68 0.811 -0.155494314560811 1.22829011197664 0.414812410513846 0.0392207131532813 -1.35812348415319 -0.49148266092286 -0.208601365814436 0.108633841002796 -0.391808781660679 1.30573520169927 1.51488764164651 1.9999572454855
0.3833333333 0.821 0.0245 2.58 432 9.781 1.3 324 1.436 1.71 0.607 0.747 -0.143798274797619 -1.28401551199947 0.414812410513846 0.0392207131532813 -0.95265837604503 0.115001392694507 0.289633292583043 -0.00493016610785872 -0.474011650643274 1.35699783154077 1.10877504365238 1.75237701771984
0.4 0.821 0.0245 2.57 432 9.781 1.3 252 1.003 1.259 0.695 0.823 -0.147681774824017 -1.28401551199947 0.414812410513846 0.0392207131532813 -1.20397280432594 -0.243864568951727 -0.0165423228693158 0.130452888397435 -0.377120635099022 1.35741485095263 1.29171669475203 1.87379483857968
0.2 0.8361666667 0.0245 2.55 5292 9.781 1.3 324 1.558 1.82 0.573 0.701 -0.155494314560811 1.22151042499126 0.414812410513846 0.0392207131532813 -0.95265837604503 0.196542869517031 0.351976423157178 -0.0625732404526174 -0.537568948741502 1.29935966388809 1.16746317652295 1.74679873044276
0.2166666667 0.8361666667 0.0245 2.55 5328 9.781 1.3 216 1.009 1.253 0.652 0.771 -0.155494314560811 1.22829011197664 0.414812410513846 0.0392207131532813 -1.35812348415319 -0.237900336560054 -0.0213194020175947 0.0665856047592961 -0.442388462212762 1.30573520169927 1.4497212420001 1.9510602493165
0.2333333333 0.8361666667 0.0245 2.55 5328 9.781 1.3 252 1.149 1.381 0.683 0.799 -0.155494314560811 1.22829011197664 0.414812410513846 0.0392207131532813 -1.20397280432594 -0.107968079064907 0.0759477964956292 0.113035902403433 -0.406715890009817 1.30573520169927 1.28264204588209 1.83033194662095
0.25 0.8361666667 0.0245 2.55 5328 9.781 1.3 216 0.951 1.164 0.741 0.847 -0.155494314560811 1.22829011197664 0.414812410513846 0.0392207131532813 -1.35812348415319 -0.297101294368273 -0.0949977286222798 0.19454166812873 -0.348376141124037 1.30573520169927 1.44948457808626 1.95088440433218
0.2666666667 0.8361666667 0.0245 2.55 5292 9.781 1.3 216 0.93 1.143 0.747 0.853 -0.155494314560811 1.22151042499126 0.414812410513846 0.0392207131532813 -1.35812348415319 -0.319430770766361 -0.113203693118852 0.20260622796546 -0.341317288284413 1.29935966388809 1.45495610468109 1.95070059278408
0.2833333333 0.8361666667 0.0245 2.55 5328 9.781 1.3 252 1.07 1.314 0.68 0.802 -0.155494314560811 1.22829011197664 0.414812410513846 0.0392207131532813 -1.20397280432594 -0.179201429457711 0.026215842130893 0.108633841002796 -0.402968227909577 1.30573520169927 1.28706473822041 1.83343395226744
0.3 0.8361666667 0.0245 2.55 5328 9.781 1.3 252 1.091 1.335 0.674 0.796 -0.155494314560811 1.22829011197664 0.414812410513846 0.0392207131532813 -1.20397280432594 -0.159765371080592 0.0420712139206871 0.0997711537449501 -0.410477649931709 1.30573520169927 1.28658138436975 1.83309467174051
0.3166666667 0.8361666667 0.0245 2.56 432 9.781 1.3 288 1.253 1.49 0.692 0.811 -0.151580415239674 -1.28401551199947 0.414812410513846 0.0392207131532813 -1.07044141170141 -0.0213194020175947 0.151916042025842 0.126126998450313 -0.391808781660679 1.3578445394285 1.15706523486665 1.78396797925098
0.3333333333 0.8361666667 0.0245 2.57 432 9.781 1.3 288 1.241 1.475 0.701 0.82 -0.147681774824017 -1.28401551199947 0.414812410513846 0.0392207131532813 -1.07044141170141 -0.0309425717090556 0.141797911860257 0.139048929867233 -0.380772495517793 1.35741485095263 1.15378993091346 1.7815179713559
0.35 0.8361666667 0.0245 2.6 468 9.781 1.3 324 1.32 1.521 0.579 0.579 -0.136076228703709 -1.20397280432594 0.414812410513846 0.0392207131532813 -0.95265837604503 0.0307716586667537 0.17250793534563 -0.0521564795943617 -0.728774358203096 1.28067817561282 1.21329972707533 1.76415215251182
0.3666666667 0.8361666667 0.0245 2.55 432 9.781 1.3 216 0.82 1.076 0.692 0.82 -0.155494314560811 -1.28401551199947 0.414812410513846 0.0392207131532813 -1.35812348415319 -0.445311016655364 -0.173609616191933 0.126126998450313 -0.380772495517793 1.35828702888319 1.49460272704097 2.01959920888047
0.3833333333 0.8361666667 0.0245 2.56 432 9.781 1.3 216 0.808 1.064 0.701 0.829 -0.151580415239674 -1.28401551199947 0.414812410513846 0.0392207131532813 -1.35812348415319 -0.460053298392568 -0.184824687012073 0.139048929867233 -0.369856680640797 1.3578445394285 1.49881191935855 2.02241908685294
0.4 0.8361666667 0.0245 2.61 432 9.781 1.3 252 1.003 1.314 0.628 0.78 -0.132237452396543 -1.28401551199947 0.414812410513846 0.0392207131532813 -1.20397280432594 -0.243864568951727 0.026215842130893 0.0290812093008418 -0.430782916092454 1.35582149075308 1.30235454061351 1.87999448516333
0.2 0.8513333333 0.0245 2.55 5328 9.781 1.3 324 1.673 1.868 0.719 0.817 -0.155494314560811 1.22829011197664 0.414812410513846 0.0392207131532813 -0.95265837604503 0.267758344073161 0.378008261875125 0.16440240055369 -0.384437740916089 1.30573520169927 1.13884295856096 1.73260142595478
0.2166666667 0.8513333333 0.0245 2.55 5328 9.781 1.3 216 1.036 1.277 0.664 0.783 -0.155494314560811 1.22829011197664 0.414812410513846 0.0392207131532813 -1.35812348415319 -0.211492934094235 -0.00234650088112365 0.0848231923090769 -0.426944139785288 1.30573520169927 1.44177336564978 1.94516190967583
0.2333333333 0.8513333333 0.0245 2.55 5328 9.781 1.3 216 1.021 1.262 0.671 0.789 -0.155494314560811 1.22829011197664 0.414812410513846 0.0392207131532813 -1.35812348415319 -0.226077538748997 -0.0141623138125044 0.0953101798043249 -0.419310514930217 1.30573520169927 1.44246884235782 1.94567745994287
0.25 0.8513333333 0.0245 2.55 5328 9.781 1.3 252 1.192 1.43 0.68 0.799 -0.155494314560811 1.22829011197664 0.414812410513846 0.0392207131532813 -1.20397280432594 -0.0712275092883679 0.11081436634029 0.108633841002796 -0.406715890009817 1.30573520169927 1.28223352866035 1.83004569313922
0.2666666667 0.8513333333 0.0245 2.55 5328 9.781 1.3 216 0.957 1.173 0.762 0.869 -0.155494314560811 1.22829011197664 0.414812410513846 0.0392207131532813 -1.35812348415319 -0.290811965460709 -0.0872955082601874 0.222487598519289 -0.3227337105107 1.30573520169927 1.44580402635379 1.94815135438124
0.2833333333 0.8513333333 0.0245 2.55 5328 9.781 1.3 216 0.936 1.155 0.768 0.875 -0.155494314560811 1.22829011197664 0.414812410513846 0.0392207131532813 -1.35812348415319 -0.312999880436071 -0.102759733957769 0.230330775980315 -0.315852949418477 1.30573520169927 1.45115238286836 1.95212388317472
0.3 0.8513333333 0.0245 2.56 432 9.781 1.3 252 1.079 1.32 0.698 0.82 -0.151580415239674 -1.28401551199947 0.414812410513846 0.0392207131532813 -1.20397280432594 -0.170825391655528 0.0307716586667537 0.134760145595016 -0.380772495517793 1.3578445394285 1.28172801839995 1.86723552515671
0.3166666667 0.8513333333 0.0245 2.6 432 9.781 1.3 288 1.259 1.497 0.707 0.826 -0.136076228703709 -1.28401551199947 0.414812410513846 0.0392207131532813 -1.07044141170141 -0.0165423228693158 0.156603027505966 0.147571708729216 -0.373482062255114 1.35620127967415 1.15408371992627 1.78078385650495
0.3333333333 0.8513333333 0.0245 2.6 432 9.781 1.3 288 1.286 1.521 0.704 0.823 -0.136076228703709 -1.28401551199947 0.414812410513846 0.0392207131532813 -1.07044141170141 0.0046765478839018 0.17250793534563 0.143319398990685 -0.377120635099022 1.35620127967415 1.15688638045712 1.78260147208426
0.35 0.8513333333 0.0245 2.6 468 9.781 1.3 324 1.378 1.576 0.573 0.573 -0.136076228703709 -1.20397280432594 0.414812410513846 0.0392207131532813 -0.95265837604503 0.0737730946599409 0.208029913504162 -0.0625732404526174 -0.739191119061352 1.28067817561282 1.22743464867867 1.77390315583121
0.3666666667 0.8513333333 0.0245 2.69 432 9.781 1.3 360 1.579 1.859 0.6 0.741 -0.102046480117398 -1.28401551199947 0.414812410513846 0.0392207131532813 -0.847297860387204 0.209931657341979 0.373178630807781 -0.0165293019512106 -0.482076210480005 1.35321049917444 1.06485583343306 1.72194558597893
0.3833333333 0.8513333333 0.0245 2.56 432 9.781 1.3 216 0.884 1.143 0.698 0.826 -0.151580415239674 -1.28401551199947 0.414812410513846 0.0392207131532813 -1.35812348415319 -0.370158294276019 -0.113203693118852 0.134760145595016 -0.373482062255114 1.3578445394285 1.46696311638453 1.99893035848886
0.4 0.8513333333 0.0245 2.62 432 9.781 1.3 216 0.826 1.088 0.719 0.853 -0.12841335595814 -1.28401551199947 0.414812410513846 0.0392207131532813 -1.35812348415319 -0.438020583392685 -0.162518929497775 0.16440240055369 -0.341317288284413 1.35545385792361 1.48536173126913 2.01085917798309
0.2 0.8665 0.0245 2.55 5328 9.781 1.3 180 0.954 1.198 0.652 0.774 -0.155494314560811 1.22829011197664 0.414812410513846 0.0392207131532813 -1.54044504094715 -0.293951685465376 -0.0662065782382682 0.0665856047592961 -0.438504962186365 1.30573520169927 1.63109842535386 2.08936030644513
0.2166666667 0.8665 0.0245 2.55 5328 9.781 1.3 216 1.064 1.308 0.674 0.796 -0.155494314560811 1.22829011197664 0.414812410513846 0.0392207131532813 -1.35812348415319 -0.184824687012073 0.0216391751034812 0.0997711537449501 -0.410477649931709 1.30573520169927 1.43442462376025 1.93972122177553
0.2333333333 0.8665 0.0245 2.55 5328 9.781 1.3 216 1.045 1.289 0.683 0.802 -0.155494314560811 1.22829011197664 0.414812410513846 0.0392207131532813 -1.35812348415319 -0.202843192514752 0.00700664602552436 0.113035902403433 -0.402968227909577 1.30573520169927 1.43556760899069 1.94056661234287
