%eval_id interface             kd             pw             uv              q              t 
92             bat         17.625           0.04     16430837.2        2261.45            1.1 
93             bat          33.75           0.04     16430837.2        2929.04            0.9 
94             bat         49.875           0.04     16430837.2        3523.44            0.7 
95             bat             66           0.04     16430837.2        3976.48            0.6 
96             bat            1.5           0.05     16430837.2         977.76            4.5 
97             bat         17.625           0.05     16430837.2        2258.59            1.1 
98             bat          33.75           0.05     16430837.2        2905.61            0.9 
99             bat         49.875           0.05     16430837.2        3513.64            0.7 
100            bat             66           0.05     16430837.2        3991.55            0.6 
101            bat            1.5           0.01     17284449.6              0              0 
102            bat         17.625           0.01     17284449.6              0              0 
103            bat          33.75           0.01     17284449.6              0              0 
104            bat         49.875           0.01     17284449.6              0              0 
105            bat             66           0.01     17284449.6              0              0 
106            bat            1.5           0.02     17284449.6         928.18            4.8 
107            bat         17.625           0.02     17284449.6        2101.63            1.1 
108            bat          33.75           0.02     17284449.6        2774.08            0.9 
109            bat         49.875           0.02     17284449.6        3265.75            0.8 
110            bat             66           0.02     17284449.6        3798.42            0.7 
111            bat            1.5           0.03     17284449.6         930.44            4.6 
112            bat         17.625           0.03     17284449.6        2105.27              1 
113            bat          33.75           0.03     17284449.6         2744.2            0.8 
114            bat         49.875           0.03     17284449.6        3281.41            0.7 
115            bat             66           0.03     17284449.6        3679.25            0.7 
116            bat            1.5           0.04     17284449.6         932.14            4.5 
117            bat         17.625           0.04     17284449.6        2103.25              1 
118            bat          33.75           0.04     17284449.6        2741.56            0.8 
119            bat         49.875           0.04     17284449.6        3272.88            0.7 
120            bat             66           0.04     17284449.6        3712.71            0.6 
121            bat            1.5           0.05     17284449.6         925.44            4.4 
122            bat         17.625           0.05     17284449.6        2102.68              1 
123            bat          33.75           0.05     17284449.6        2710.78            0.8 
124            bat         49.875           0.05     17284449.6        3263.89            0.7 
125            bat             66           0.05     17284449.6         3714.1            0.6 
