%eval_id interface cc             ch             cw             se             ph             mn             pd             po             fa             co             kd             tu             Qp             Tp             Bw             Tc             Bwbc           Bwac           
68       bat        0.08           1.4            1.78           0.821          0.9            0.016          0.00015        0.33           0.577          4000           23             0              0.42188        2049.732       2.4128         1094.76        0.3877         0.6518         
69       bat        0.06           1.2            2.18           0.821          0.9            0.016          0.00015        0.33           0.577          4000           23             0              0.53847        1064.736       2.0019         639.756        0.3816         0.6423         
70       bat        0.08           1.2            2.18           0.821          0.9            0.016          0.00015        0.33           0.577          4000           23             0              0.53847        1064.736       2.0019         639.756        0.3816         0.6423         
71       bat        0.06           1.4            2.18           0.821          0.9            0.016          0.00015        0.33           0.577          4000           23             0              0.40353        2104.74        2.3906         1124.748       0.3884         0.6519         
72       bat        0.08           1.4            2.18           0.821          0.9            0.016          0.00015        0.33           0.577          4000           23             0              0.40353        2104.74        2.3906         1124.748       0.3884         0.6519         
73       bat        0.06           1.2            1.78           1.003          0.9            0.016          0.00015        0.33           0.577          4000           23             0              0.85238        789.732        2.1655         434.736        0.3641         0.6191         
74       bat        0.08           1.2            1.78           1.003          0.9            0.016          0.00015        0.33           0.577          4000           23             0              0.85238        789.732        2.1655         434.736        0.3641         0.6191         
75       bat        0.06           1.4            1.78           1.003          0.9            0.016          0.00015        0.33           0.577          4000           23             0              0.74561        1289.736       2.5026         649.764        0.382          0.6434         
76       bat        0.08           1.4            1.78           1.003          0.9            0.016          0.00015        0.33           0.577          4000           23             0              0.74561        1289.736       2.5026         649.764        0.382          0.6434         
77       bat        0.06           1.2            2.18           1.003          0.9            0.016          0.00015        0.33           0.577          4000           23             0              0.83594        804.744        2.1402         449.748        0.3674         0.6222         
78       bat        0.08           1.2            2.18           1.003          0.9            0.016          0.00015        0.33           0.577          4000           23             0              0.83594        804.744        2.1402         449.748        0.3674         0.6222         
79       bat        0.06           1.4            2.18           1.003          0.9            0.016          0.00015        0.33           0.577          4000           23             0              0.71873        1319.76        2.4788         664.74         0.3813         0.6444         
80       bat        0.08           1.4            2.18           1.003          0.9            0.016          0.00015        0.33           0.577          4000           23             0              0.71873        1319.76        2.4788         664.74         0.3813         0.6444         
81       bat        0.06           1.2            1.78           0.821          1.1            0.016          0.00015        0.33           0.577          4000           23             0              0.55378        469.764        2.0167         469.764        0.3718         0.7964         
82       bat        0.08           1.2            1.78           0.821          1.1            0.016          0.00015        0.33           0.577          4000           23             0              0.55378        469.764        2.0167         469.764        0.3718         0.7964         
83       bat        0.06           1.4            1.78           0.821          1.1            0.016          0.00015        0.33           0.577          4000           23             0              0.50597        1079.748       2.1083         674.748        0.3829         0.9            
84       bat        0.08           1.4            1.78           0.821          1.1            0.016          0.00015        0.33           0.577          4000           23             0              0.50597        1079.748       2.1083         674.748        0.3829         0.9            
85       bat        0.06           1.2            2.18           0.821          1.1            0.016          0.00015        0.33           0.577          4000           23             0              0.55263        484.74         1.9948         479.736        0.3709         0.7974         
86       bat        0.08           1.2            2.18           0.821          1.1            0.016          0.00015        0.33           0.577          4000           23             0              0.55263        484.74         1.9948         479.736        0.3709         0.7974         
87       bat        0.06           1.4            2.18           0.821          1.1            0.016          0.00015        0.33           0.577          4000           23             0              0.49701        1089.756       2.0816         689.76         0.3824         0.9006         
88       bat        0.08           1.4            2.18           0.821          1.1            0.016          0.00015        0.33           0.577          4000           23             0              0.49701        1089.756       2.0816         689.76         0.3824         0.9006         
89       bat        0.06           1.2            1.78           1.003          1.1            0.016          0.00015        0.33           0.577          4000           23             0              0.7904         754.74         2.1782         359.748        0.3586         0.7821         
90       bat        0.08           1.2            1.78           1.003          1.1            0.016          0.00015        0.33           0.577          4000           23             0              0.7904         754.74         2.1782         359.748        0.3586         0.7821         
91       bat        0.06           1.4            1.78           1.003          1.1            0.016          0.00015        0.33           0.577          4000           23             0              0.79599        814.752        2.2442         479.736        0.3729         0.8843         
92       bat        0.08           1.4            1.78           1.003          1.1            0.016          0.00015        0.33           0.577          4000           23             0              0.79599        814.752        2.2442         479.736        0.3729         0.8843         
93       bat        0.06           1.2            2.18           1.003          1.1            0.016          0.00015        0.33           0.577          4000           23             0              0.78879        369.756        2.1561         369.756        0.3601         0.7846         
94       bat        0.08           1.2            2.18           1.003          1.1            0.016          0.00015        0.33           0.577          4000           23             0              0.78879        369.756        2.1561         369.756        0.3601         0.7846         
95       bat        0.06           1.4            2.18           1.003          1.1            0.016          0.00015        0.33           0.577          4000           23             0              0.78269        824.76         2.2166         494.748        0.3759         0.8859         
96       bat        0.08           1.4            2.18           1.003          1.1            0.016          0.00015        0.33           0.577          4000           23             0              0.78269        824.76         2.2166         494.748        0.3759         0.8859         
97       bat        0.06           1.2            1.78           0.821          0.9            0.033          0.00015        0.33           0.577          4000           23             0              0.98123        974.736        3.9214         624.744        0.3821         0.6416         
98       bat        0.08           1.2            1.78           0.821          0.9            0.033          0.00015        0.33           0.577          4000           23             0              0.98123        974.736        3.9214         624.744        0.3821         0.6416         
99       bat        0.06           1.4            1.78           0.821          0.9            0.033          0.00015        0.33           0.577          4000           23             0              0.85964        1784.736       4.0208         1094.76        0.3877         0.6518         
100      bat        0.08           1.4            1.78           0.821          0.9            0.033          0.00015        0.33           0.577          4000           23             0              0.85964        1784.736       4.0208         1094.76        0.3877         0.6518         
101      bat        0.06           1.2            2.18           0.821          0.9            0.033          0.00015        0.33           0.577          4000           23             0              0.96603        999.756        3.8931         639.756        0.3816         0.6423         
102      bat        0.08           1.2            2.18           0.821          0.9            0.033          0.00015        0.33           0.577          4000           23             0              0.96603        999.756        3.8931         639.756        0.3816         0.6423         
103      bat        0.06           1.4            2.18           0.821          0.9            0.033          0.00015        0.33           0.577          4000           23             0              0.84063        1839.744       3.9909         1124.748       0.3884         0.6519         
104      bat        0.08           1.4            2.18           0.821          0.9            0.033          0.00015        0.33           0.577          4000           23             0              0.84063        1839.744       3.9909         1124.748       0.3884         0.6519         
105      bat        0.06           1.2            1.78           1.003          0.9            0.033          0.00015        0.33           0.577          4000           23             0              1.58917        714.744        4.1758         434.736        0.3641         0.6191         
106      bat        0.08           1.2            1.78           1.003          0.9            0.033          0.00015        0.33           0.577          4000           23             0              1.58917        714.744        4.1758         434.736        0.3641         0.6191         
107      bat        0.06           1.4            1.78           1.003          0.9            0.033          0.00015        0.33           0.577          4000           23             0              1.37332        1124.748       4.2607         649.764        0.382          0.6434         
108      bat        0.08           1.4            1.78           1.003          0.9            0.033          0.00015        0.33           0.577          4000           23             0              1.37332        1124.748       4.2607         649.764        0.382          0.6434         
109      bat        0.06           1.2            2.18           1.003          0.9            0.033          0.00015        0.33           0.577          4000           23             0              1.54211        739.764        4.1391         449.748        0.3674         0.6222         
110      bat        0.08           1.2            2.18           1.003          0.9            0.033          0.00015        0.33           0.577          4000           23             0              1.54211        739.764        4.1391         449.748        0.3674         0.6222         
111      bat        0.06           1.4            2.18           1.003          0.9            0.033          0.00015        0.33           0.577          4000           23             0              1.34841        1159.74        4.2311         664.74         0.3813         0.6444         
112      bat        0.08           1.4            2.18           1.003          0.9            0.033          0.00015        0.33           0.577          4000           23             0              1.34841        1159.74        4.2311         664.74         0.3813         0.6444         
113      bat        0.06           1.2            1.78           0.821          1.1            0.033          0.00015        0.33           0.577          4000           23             0              1.05181        744.732        3.957          469.764        0.3718         0.7964         
114      bat        0.08           1.2            1.78           0.821          1.1            0.033          0.00015        0.33           0.577          4000           23             0              1.05181        744.732        3.957          469.764        0.3718         0.7964         
115      bat        0.06           1.4            1.78           0.821          1.1            0.033          0.00015        0.33           0.577          4000           23             0              0.86762        954.756        4.0188         674.748        0.3829         0.9            
116      bat        0.08           1.4            1.78           0.821          1.1            0.033          0.00015        0.33           0.577          4000           23             0              0.86762        954.756        4.0188         674.748        0.3829         0.9            
117      bat        0.06           1.2            2.18           0.821          1.1            0.033          0.00015        0.33           0.577          4000           23             0              1.0369         764.748        3.9296         479.736        0.3709         0.7974         
118      bat        0.08           1.2            2.18           0.821          1.1            0.033          0.00015        0.33           0.577          4000           23             0              1.0369         764.748        3.9296         479.736        0.3709         0.7974         
119      bat        0.06           1.4            2.18           0.821          1.1            0.033          0.00015        0.33           0.577          4000           23             0              0.86           979.74         3.9887         689.76         0.3824         0.9006         
120      bat        0.08           1.4            2.18           0.821          1.1            0.033          0.00015        0.33           0.577          4000           23             0              0.86           979.74         3.9887         689.76         0.3824         0.9006         
121      bat        0.06           1.2            1.78           1.003          1.1            0.033          0.00015        0.33           0.577          4000           23             0              1.65894        574.74         4.1996         359.748        0.3586         0.7821         
122      bat        0.08           1.2            1.78           1.003          1.1            0.033          0.00015        0.33           0.577          4000           23             0              1.65894        574.74         4.1996         359.748        0.3586         0.7821         
123      bat        0.06           1.4            1.78           1.003          1.1            0.033          0.00015        0.33           0.577          4000           23             0              1.39084        804.744        4.2652         479.736        0.3729         0.8843         
124      bat        0.08           1.4            1.78           1.003          1.1            0.033          0.00015        0.33           0.577          4000           23             0              1.39084        804.744        4.2652         479.736        0.3729         0.8843         
125      bat        0.06           1.2            2.18           1.003          1.1            0.033          0.00015        0.33           0.577          4000           23             0              1.63718        589.752        4.1722         369.756        0.3601         0.7846         
126      bat        0.08           1.2            2.18           1.003          1.1            0.033          0.00015        0.33           0.577          4000           23             0              1.63718        589.752        4.1722         369.756        0.3601         0.7846         
127      bat        0.06           1.4            2.18           1.003          1.1            0.033          0.00015        0.33           0.577          4000           23             0              1.36784        819.756        4.2358         494.748        0.3759         0.8859         
128      bat        0.08           1.4            2.18           1.003          1.1            0.033          0.00015        0.33           0.577          4000           23             0              1.36784        819.756        4.2358         494.748        0.3759         0.8859         
129      bat        0.06           1.2            1.78           0.821          0.9            0.016          0.0001         0.45           0.577          4000           23             0              0.53841        1099.764       1.8968         724.752        0.4215         0.5597         
130      bat        0.08           1.2            1.78           0.821          0.9            0.016          0.0001         0.45           0.577          4000           23             0              0.53841        1099.764       1.8968         724.752        0.4215         0.5597         
131      bat        0.06           1.4            1.78           0.821          0.9            0.016          0.0001         0.45           0.577          4000           23             0              0.41497        2144.736       2.2816         1254.744       0.428          0.5677         
132      bat        0.08           1.4            1.78           0.821          0.9            0.016          0.0001         0.45           0.577          4000           23             0              0.41497        2144.736       2.2816         1254.744       0.428          0.5677         
133      bat        0.06           1.2            2.18           0.821          0.9            0.016          0.0001         0.45           0.577          4000           23             0              0.52883        1119.744       1.8744         744.732        0.4233         0.5603         
134      bat        0.08           1.2            2.18           0.821          0.9            0.016          0.0001         0.45           0.577          4000           23             0              0.52883        1119.744       1.8744         744.732        0.4233         0.5603         
135      bat        0.06           1.4            2.18           0.821          0.9            0.016          0.0001         0.45           0.577          4000           23             0              0.39835        2199.744       2.2617         1279.764       0.4269         0.5676         
136      bat        0.08           1.4            2.18           0.821          0.9            0.016          0.0001         0.45           0.577          4000           23             0              0.39835        2199.744       2.2617         1279.764       0.4269         0.5676         
137      bat        0.06           1.2            1.78           1.003          0.9            0.016          0.0001         0.45           0.577          4000           23             0              0.84952        854.748        2.0447         504.756        0.4049         0.5343         
138      bat        0.08           1.2            1.78           1.003          0.9            0.016          0.0001         0.45           0.577          4000           23             0              0.84952        854.748        2.0447         504.756        0.4049         0.5343         
